PolicyRegParamNorm,AverageAbsQ,MaxEsReturn,MaxReturn,AveragePolicySurr,AverageAbsQYDiff,AverageForwardProgress,AverageQ,StdForwardProgress,AverageQLoss,AverageDiscountedReturn,AverageY,MinReturn,MinForwardProgress,MaxForwardProgress,StdEsReturn,MinEsReturn,Epoch,AverageEsReturn,StdReturn,AverageReturn,AverageAction,QFunRegParamNorm,AverageAbsY
22.5214,4.586,-4.68390620342,5.00404265753,-4.97852,0.218244696457,-0.0698983010591,4.57597,0.0427964477868,0.227125,-11.2434842275,4.57933120066,-38.5313117906,-0.170521901579,0.0365924362079,3.89885874504,-18.319489496,94,-12.587042645,8.7971021487,-16.7446482981,0.740708,47.8404,4.59211599475
22.5966,4.77085,0.196140413854,2.98837573979,-5.18442,0.21958155556,-0.0909075464258,4.76111,0.0789903850054,0.209716,-12.481405954,4.76418983551,-118.502605127,-0.56037765155,0.0279338479167,10.4174741997,-30.0906339886,95,-15.447286009,16.3826191042,-21.4184662871,0.737767,48.1897,4.7768228995
22.6795,4.9685,-0.196964462881,9.40414261885,-5.42076,0.2426864429,-0.0837175090379,4.95934,0.100211886111,0.356312,-11.4694378393,4.96203649449,-114.424325955,-0.530793645896,0.057424695845,37.0264413696,-114.179644063,96,-35.2959756546,20.7941488334,-19.9889059738,0.747832,48.6035,4.97382302336
22.7487,5.2292,0.955678143883,8.38101562606,-5.68738,0.255556157976,-0.0872391332643,5.21915,0.0718819974259,0.375747,-12.1660736274,5.22310116207,-86.9728035337,-0.407137496186,0.0566050648508,7.61935001602,-21.3017062134,97,-10.7497165412,14.7941685816,-20.6891409347,0.740942,49.0731,5.23545822809
22.8091,5.28398,-0.296286920354,11.2424264962,-5.72025,0.256178216414,-0.0670939798318,5.27241,0.0554440896557,0.373425,-10.350456836,5.27599720847,-54.259541295,-0.234073630022,0.0698474590451,9.21907896333,-30.8468127458,98,-17.6150240917,11.3892143884,-16.7356091241,0.753217,49.4262,5.28916024898
22.8639,5.54696,7.19612771997,5.26485997309,-6.00651,0.276846559936,-0.107142688067,5.53496,0.0529942804549,0.470165,-14.5955448774,5.53927816743,-49.9089861732,-0.227020532195,0.0400143558353,7.71689748296,-21.6246303054,99,-10.5086971494,10.802654724,-24.7843381334,0.753685,49.932,5.55306845036
22.9279,5.62594,-0.615715246271,-9.95934102506,-6.07106,0.291838141732,-0.151769965169,5.61463,0.0642535200338,0.58068,-18.2123313588,5.61640200506,-103.62239296,-0.499829326724,-0.0352100215841,15.7605756009,-52.0839233836,100,-22.1242961621,12.9457894656,-33.8359421769,0.709782,50.4271,5.63013846221
22.9966,5.81715,-5.00123820663,-9.80518202531,-6.28679,0.290693551822,-0.152787840313,5.8064,0.0576116056444,0.535211,-18.1369154472,5.81155950232,-62.091710979,-0.29149931796,-0.0346036642648,10.904290692,-43.2307553335,101,-25.2376168545,11.8421867945,-34.1159281762,0.686404,50.8339,5.82307784225
23.0355,6.06273,-6.41584756415,2.36605335837,-6.52889,0.320427322083,-0.139045538964,6.05217,0.0660270222515,0.700867,-17.7278335418,6.05514242187,-77.3131878892,-0.359714988057,0.0243799736083,12.3848785592,-48.2925682752,102,-27.1097219669,13.7320863758,-31.4895350687,0.706039,51.3189,6.06783596074
23.0609,6.18541,-0.559239991962,-7.34143320748,-6.66585,0.327997754966,-0.217018129875,6.17452,0.14014127433,0.749066,-23.718174815,6.18024090271,-167.938526503,-0.789971311831,-0.0222352917378,13.9762024508,-48.4496312559,103,-30.4635140305,29.1882110635,-48.9356929676,0.765799,51.7361,6.1921558503
23.0952,6.28353,-15.2553624343,-6.32867483234,-6.73958,0.329600236074,-0.141084693369,6.27253,0.0684805091363,0.656311,-19.0897269963,6.27406270262,-110.447891744,-0.50603153666,-0.0177015950692,10.3297240362,-47.953856226,104,-28.7476543483,14.5546669071,-33.0644800695,0.770784,52.1913,6.2868771966
23.1342,6.5532,9.29445572959,8.36017270027,-7.10406,0.374435802691,-0.0584122882825,6.54434,0.0398362564469,0.947925,-10.184896706,6.54591156174,-35.8139366957,-0.159133386425,0.0535018730995,29.5034882086,-106.704736565,105,-35.378229799,8.1394018776,-14.7652535002,0.697624,52.6429,6.55802803065
23.1796,6.80807,-5.71899567021,5.5013060926,-7.36053,0.417903941064,-0.0863788153682,6.7969,0.0701946309596,1.34083,-11.5715817764,6.79949374849,-72.9131435544,-0.341476964967,0.0348314111165,13.4555826469,-52.3421924635,106,-21.8010781575,14.9439731407,-20.0830356429,0.597087,53.1125,6.81148266592
23.2385,7.04099,2.83066840775,8.75430427336,-7.59751,0.450677862774,-0.0119842731995,7.03057,0.0215141890455,1.54904,-3.11310505826,7.03678387242,-30.1903160388,-0.13770091682,0.0510258483623,15.8033432121,-66.6946578798,107,-13.618558027,4.46665558674,-3.92861419906,0.757509,53.5575,7.04926785284
23.2892,7.42154,2.64101991029,5.53079829905,-8.10867,0.531251199772,-0.0238349415975,7.40842,0.0306144319973,1.97599,-4.33403434326,7.41642037436,-35.0322175771,-0.161975251748,0.0345688089528,3.47643028256,-11.0131493163,108,-4.00081501627,6.33925247289,-6.20509690677,0.568276,53.9418,7.42960545051
23.3441,7.85362,3.55588174672,5.64307483369,-8.57107,0.549188817973,-0.0123336112028,7.84199,0.0190566650355,1.88775,-3.26797818431,7.85049605078,-21.901908138,-0.0984179253715,0.0354496828134,4.27213526653,-11.9127980507,109,-3.62261188318,3.95671333285,-4.08816319857,0.823104,54.375,7.86280737373
23.3991,8.16193,2.78590004414,6.97279528898,-8.89263,0.589238124212,-0.012318092521,8.15073,0.0191911621972,2.24952,-3.42434020794,8.16141361938,-15.1594911732,-0.0654316212126,0.0420862414167,3.1056304294,-7.6211294693,110,-3.00575947329,3.99479943967,-4.15123576327,0.900789,54.7271,8.17542993875
23.4463,8.63447,3.90118303897,6.81818880026,-9.42455,0.615030111696,-0.0105717670937,8.62301,0.0202743960012,2.36153,-3.08525104373,8.63159274703,-15.8975896223,-0.0694771169424,0.0396327898037,4.29636845745,-11.0607266416,111,-4.74043981558,4.25851731531,-3.81223245476,0.894666,55.1286,8.64405938765
23.4671,9.04845,3.13760399896,5.30340362651,-9.8219,0.632494525687,-0.00867922480409,9.03395,0.0202124118707,2.0851,-2.58462850461,9.04617606782,-18.1092305258,-0.0792924483752,0.032231043662,3.21072571227,-8.58757414708,112,-2.44152851348,4.29431459278,-3.18290107172,0.813383,55.5606,9.05950030806
23.496,9.43558,1.66101365532,12.67934629,-10.1692,0.67352435105,-0.0249376308863,9.41931,0.0413878330941,2.214,-4.84298402085,9.4326158376,-33.954201356,-0.157628831906,0.0766154530073,6.4995300798,-20.7794852788,113,-7.2333492509,8.5326277962,-6.94855676927,0.646498,55.996,9.44692883504
23.525,9.74755,3.40574693622,31.0080466452,-10.5108,0.718203236792,-0.0229123771245,9.73054,0.060717492365,2.71521,-4.1050936692,9.74222476662,-70.815871762,-0.331542372673,0.171476423193,11.9794040632,-55.7435419743,114,-8.785093552,12.5166618763,-6.40122743108,0.632424,56.4527,9.7577703973
23.5608,10.1078,4.89124144343,10.3168349336,-10.8787,0.757931206658,-0.0212372351098,10.0868,0.0469260170045,2.84387,-4.46950423256,10.0941148074,-53.4097652618,-0.250655720406,0.0609438644882,16.4383365213,-56.5405667307,115,-10.8531278899,9.61592368909,-6.37726641653,0.626995,56.9073,10.1134455675
23.6146,10.5451,14.6642395826,9.00432568024,-11.3387,0.802898525946,-0.0264948224599,10.5219,0.0352603754817,3.1046,-5.25677143315,10.5367268292,-38.4507012464,-0.172744957992,0.0552239500635,8.1627663729,-18.207848494,116,-3.94660596738,7.2865727164,-7.38109724671,0.684416,57.265,10.5591925957
23.6604,10.8547,10.0948705029,14.8359136219,-11.7164,0.800486024897,-0.000945195371549,10.8268,0.0318164736546,3.19304,-1.36791135142,10.8469909365,-25.1668731364,-0.115285615811,0.0816099708343,8.63911945953,-17.2750156959,117,-6.31420821384,6.47516269365,-1.89736974407,0.587611,57.7134,10.8727990499
23.7152,11.2605,1.03939634096,9.64819175789,-12.1402,0.868533535347,-0.0518315400863,11.228,0.0931791801262,3.75298,-6.89380842762,11.2560416954,-203.144141573,-0.987075004219,0.0592521144607,6.47882781979,-20.5720385235,118,-7.01411973283,19.0172895147,-12.6311614035,0.535571,58.0937,11.2870539037
23.7775,11.7262,-1.26830814341,5.76855967467,-12.6835,0.871773108227,-0.105133974205,11.6958,0.0655718457829,3.73348,-11.8157973569,11.7221390152,-63.1985026516,-0.294338177588,0.0393270789839,11.0771876226,-37.2705661819,119,-14.5401683736,13.5555511208,-23.8430727356,0.501454,58.4448,11.7541293932
23.8157,12.1427,-1.82892432544,4.91654595241,-13.0738,0.880442353522,-0.101162796159,12.1031,0.117244080857,3.7424,-11.1009631444,12.1226663008,-211.718774752,-1.01896911029,0.0347945431912,8.13827643555,-29.20565897,120,-11.7259106861,24.139420849,-23.0348654971,0.528479,58.785,12.1631544683
23.8759,12.706,5.70580409832,6.41418159463,-13.6836,0.909303342904,-0.0632984903663,12.6582,0.0663920720163,3.79947,-7.67849771526,12.6773434811,-58.588323106,-0.27539125172,0.0381698101138,16.3356089464,-58.4613559306,121,-19.975131627,13.6972176613,-15.1862791845,0.551785,59.1294,12.725075476
23.9157,13.0996,0.17758138165,7.08114510138,-14.04,0.943511404007,-0.0368331242197,13.0331,0.0393992220395,3.95288,-5.96384872867,13.0479280125,-38.8970616508,-0.179337082884,0.0452257872501,12.0543395954,-32.9004607744,122,-14.9331768977,8.07493707706,-9.65184498791,0.630814,59.6083,13.1168045806
23.9797,13.5258,0.936698183828,4.41202627574,-14.6249,0.97023573547,-0.050296569735,13.5053,0.0617066688502,4.04404,-7.09726500782,13.5103463249,-82.7579241859,-0.393288746131,0.0322856933638,7.63030724719,-22.3701229042,123,-7.94852390265,12.6428946422,-12.4043198075,0.641136,59.9399,13.5509706892
24.0139,13.7603,11.2537532892,11.677486943,-14.88,0.950116971421,-0.0450798383618,13.7303,0.0592663808643,3.80684,-5.92929727934,13.7435276221,-78.6605698455,-0.372499441962,0.0698341354031,8.29701534099,-19.0917998143,124,-5.30437892795,12.1563050925,-11.540249038,0.602417,60.208,13.7766136781
24.0998,14.325,1.64720472039,10.5481976419,-15.4737,0.993752436779,-0.0549627250047,14.2833,0.0779190751022,3.83513,-7.10347385377,14.3033952377,-91.875216076,-0.436819262907,0.0638840692149,20.0956525105,-57.3008634646,125,-19.6275379948,15.9387051656,-13.6148085674,0.616727,60.5541,14.347014896
24.1456,14.7464,-1.16629370755,12.4761900364,-15.9294,1.01192545173,-0.0295512325775,14.6857,0.0531900977203,3.94528,-4.85940970972,14.7043493095,-43.7274439709,-0.203595192281,0.073746671996,8.38238068987,-28.4841032419,126,-8.96986453956,10.8066178793,-8.47909349488,0.612199,60.8876,14.7724833423
24.2019,15.299,-5.61981239651,10.1402718681,-16.4544,1.03126620878,-0.0459054917008,15.2194,0.0726114795966,4.08975,-5.42200218146,15.2483319141,-67.4837700158,-0.317493142272,0.06386410409,7.35528173073,-28.4066214098,127,-16.142487115,14.8311880574,-11.8936512995,0.575356,61.2039,15.3346724608
24.2724,15.6031,0.286121695159,9.73894327076,-16.751,1.01682120983,-0.0577853817683,15.5013,0.0616233755404,3.88727,-8.26267145596,15.5151923895,-71.574340549,-0.336359018317,0.0607886221648,15.143396654,-57.5099018553,128,-16.281734124,12.5719420019,-14.2726365828,0.689813,61.4399,15.6249281228
24.3254,15.8939,16.9278809519,9.54597946494,-16.9984,1.05764006301,-0.0402142197835,15.7691,0.0524287389583,4.11634,-6.66970232748,15.7943332185,-70.6586164019,-0.327267949532,0.0615684717861,14.3808974172,-46.4633801481,129,-10.3613164206,10.8113560416,-10.7978552461,0.743694,61.6617,15.9267993184
24.378,16.1806,3.00646136054,11.8552042983,-17.2728,1.07070827735,-0.0385852877972,16.0412,0.0666134272627,4.03083,-6.25964052062,16.0583983414,-85.1557331352,-0.398751271299,0.0725932454409,31.3042409635,-105.031396299,130,-29.6350198078,13.6669310669,-10.6016822167,0.762593,61.9197,16.2068602584
24.4388,16.3457,8.00759517236,8.90241702102,-17.4396,1.03754204184,-0.0483051150439,16.2139,0.0841812267639,3.73015,-6.99441440722,16.2327657915,-124.713623534,-0.58822502331,0.0583346968565,6.44212635645,-17.6999985486,131,-9.1069252606,17.3589035487,-12.6739612997,0.771217,62.156,16.3772655101
24.5276,16.6233,10.1751297778,12.0734632078,-17.8127,1.07630807405,-0.032498951534,16.5062,0.0572160908167,3.93831,-5.84830466984,16.5197480971,-82.9211574216,-0.381488629475,0.0772870387556,13.5461930638,-39.4818729321,132,-10.5492353448,11.7819454378,-9.76753531008,0.85324,62.3777,16.6524258049
24.5902,16.8248,3.06893601373,7.50757762518,-18.2714,1.10455885786,-0.0467533172003,16.7224,0.0772018731126,3.96457,-7.30546665702,16.7652172083,-126.54080263,-0.598758147353,0.0558906590472,7.14431872767,-20.6308930143,133,-10.8577041908,15.9910289126,-12.591986665,0.829068,62.5474,16.8800424647
24.645,17.2515,-1.989309768,7.92781827159,-18.7488,1.12989301367,-0.0481979325214,17.1916,0.0726260093861,3.96815,-7.08347456527,17.2252923893,-102.040297894,-0.481189219108,0.0558754253622,12.1232940979,-45.9875245239,134,-16.0499160459,14.7423215103,-12.8937887452,0.793471,62.6903,17.3030477042
24.7222,17.8125,6.54377884424,11.818691081,-19.1944,1.1198938815,-0.0353819381041,17.7579,0.0758592432511,3.85099,-6.01571685505,17.7926850731,-129.780941092,-0.605766369877,0.0750902849884,12.9056867298,-39.9464514951,135,-11.3591733805,15.6821817612,-10.5444949435,0.870705,62.9109,17.857611831
24.7758,18.2195,0.33379225402,18.3260581269,-19.7375,1.11736006765,-0.047099577239,18.1747,0.0613632598934,3.73446,-7.59023718862,18.2136347688,-58.4116432467,-0.264795298334,0.107308468942,15.9933646785,-55.4421157748,136,-16.0505056966,12.4554469054,-13.0488182247,0.882907,63.063,18.2636413787
24.855,18.5843,-5.55955684841,-0.669905269971,-20.0386,1.13208361285,-0.0875174089393,18.5439,0.0498473438865,3.94835,-12.2977627506,18.5791140474,-46.0892917697,-0.202200547596,0.013895761207,5.91185950426,-23.8434429105,137,-14.5699400869,10.1933859869,-21.2410849014,0.897432,63.2195,18.6202402868
24.9118,18.9394,-8.33889230404,1.08538586659,-20.3272,1.1049227356,-0.097335977317,18.9057,0.0552007942538,3.77528,-13.6052460329,18.937326511,-57.3538609147,-0.256986135906,0.0228020376067,18.3710477551,-72.593832479,138,-28.6584655912,11.2239888333,-23.4293087643,0.930905,63.3533,18.9720126663
24.9739,19.1676,-6.20608489971,-4.17798238441,-20.557,1.09993301349,-0.102324033353,19.1344,0.0555102764554,3.83529,-14.1084155881,19.1678762373,-90.5339398351,-0.422241281521,-0.00278989219708,6.73136442588,-32.7213777925,139,-17.991568063,11.3222046697,-24.4926209585,0.932305,63.5555,19.1994093785
25.0024,19.6548,-11.6262564636,1.33800008438,-20.9798,1.07520761606,-0.0950930193869,19.628,0.0515195097022,3.63049,-13.8368219276,19.6603440867,-51.9704548796,-0.240201087375,0.0246546941065,6.26162683577,-31.6838588164,140,-22.4908127279,10.324138193,-22.9188148599,0.930967,63.6849,19.6865452877
25.0451,19.832,-1.48781290027,2.57780994363,-21.1558,1.10311581946,-0.0838377328394,19.8065,0.0450435353214,3.77891,-12.6119146566,19.8361398245,-44.2762577844,-0.197299661074,0.0310109650908,16.1711785615,-55.9567004183,141,-21.461301796,9.09634341973,-20.6656509021,0.943764,63.9093,19.8614323948
25.0667,20.0434,-5.39391336211,0.981908018622,-21.2921,1.07292484245,-0.0950436267986,20.0178,0.0585536808445,3.84732,-13.8254987627,20.0463814414,-73.0244453115,-0.334901050301,0.0231044799578,12.793582869,-42.4798059949,142,-20.6654303934,11.8310651388,-22.8631585602,0.933033,64.0682,20.0716237974
25.1007,20.166,-13.8426692421,-63.2766331611,-21.3259,1.13583954992,-0.410172403116,20.1411,0.0951556549924,4.25134,-36.0630011956,20.1711270986,-127.99810823,-0.608385630937,-0.288053200443,22.9032028197,-88.8994551694,143,-41.7835726822,19.3560308485,-87.8581510322,0.833226,64.2706,20.1957826554
25.1291,20.2135,-55.9834347957,163.314781807,-21.4021,1.05977522602,-0.324561761532,20.1882,0.173424557298,3.78556,-26.3988508063,20.2131840169,-95.786704594,-0.450256097279,0.877274512436,13.2560331263,-95.5124019257,144,-80.3102968262,33.8412834709,-70.8835125842,0.752815,64.392,20.2378089669
25.1925,20.4671,-37.4549359424,166.945417462,-21.6492,1.06685908839,-0.437287909627,20.4474,0.223839685264,3.94554,-23.5736426233,20.4687190845,-115.914149141,-0.540025549099,0.894349091873,21.359076157,-93.1911583158,145,-70.4602102106,44.1574941728,-95.1976605574,0.766156,64.5065,20.4874276965
25.2615,20.7931,-59.0725656173,163.110205102,-22.0306,1.0220543449,-0.430201800396,20.7716,0.193828847606,3.675,-29.2333198466,20.7965859191,-112.67961772,-0.527397212166,0.880070451935,15.1915317686,-100.929865689,146,-87.9264692308,37.9499695758,-92.8352638873,0.830176,64.6656,20.8186569229
25.3324,21.0141,-54.8991485582,141.663964051,-22.2642,1.030367366,-0.126468932059,20.993,0.295855102441,3.84827,-17.8492027228,21.0092641789,-77.7295623081,-0.363176653254,0.772941535188,17.4422887716,-100.933737837,147,-80.5480801258,56.9230279617,-31.4880464353,0.816196,64.7884,21.0320063688
25.4004,21.1911,175.37746917,159.223737519,-22.4925,1.02884363599,-0.0605720962173,21.1652,0.508400509953,3.80753,-14.5602269018,21.1844952597,-107.731612681,-0.503860868103,0.850534707797,113.553220089,-99.0959778858,148,25.1332810672,99.2618559412,-20.6584981753,0.788747,64.9481,21.2119797348
25.4685,21.7548,93.2076161895,129.713369972,-23.0502,0.99028939042,0.0528321201735,21.7333,0.468129313207,3.50842,-10.3917850092,21.7522806456,-115.358301182,-0.534663723863,0.688706339424,81.3348754299,-101.451072496,149,8.12628762574,91.9007195537,1.44424155913,0.767183,65.0572,21.7762677025
25.5503,22.1167,134.472506758,120.05605639,-23.4119,1.00719976743,0.0981247674948,22.0859,0.46872761183,3.68223,-12.7004670502,22.0965850527,-119.710855126,-0.563639659593,0.644519765948,29.9411356697,62.9919423632,150,93.9944460301,91.7921488704,11.1282904064,0.761925,65.2054,22.1271440187
25.608,22.4136,37.5097668195,66.6851911723,-23.7223,1.01373812988,-0.201865773044,22.3895,0.32096466689,3.69909,-23.3775736648,22.4117275307,-140.428375329,-0.670668923763,0.39703349552,65.931950844,-115.595109815,151,-54.185021347,61.7319510391,-47.3255948104,0.736988,65.3575,22.4376879232
25.657,22.7265,-47.9416946666,19.5344335366,-23.9855,0.997076956327,-0.311070161654,22.7035,0.205062991122,3.65334,-27.6710492371,22.7206971683,-163.153492808,-0.778663092985,0.14952067847,32.5897308107,-132.578497667,152,-89.1771090328,41.0217269769,-67.2340341869,0.728374,65.4434,22.743769701
25.7154,23.0178,-25.9785663694,2.98032415574,-24.3187,1.03669683719,-0.175576075578,22.9917,0.0600216251995,3.79788,-21.4355362453,23.005153709,-106.723956821,-0.50737821213,0.0318341417238,21.9652556036,-94.247795624,153,-53.8432578858,12.1178374413,-38.662640836,0.786156,65.5962,23.0331272765
25.7693,23.176,-1.17497347884,-7.60674657632,-24.456,1.02539823391,-0.16798920961,23.1564,0.0520305449296,3.84225,-21.2640551012,23.1749073347,-62.866410642,-0.290210302622,-0.0195732636311,13.5759350767,-47.5440234192,154,-32.9562703477,10.5481654087,-37.454870208,0.84423,65.7319,23.197505852
25.8576,23.5904,-9.74327493159,-13.6506403511,-24.8296,1.06222472878,-0.293072769292,23.5664,0.106176439433,3.94454,-30.2563671874,23.5814914055,-102.152804715,-0.476093822328,-0.0521940174543,25.31178977,-79.6807847343,155,-49.639984104,22.1501443753,-64.5710020196,0.902063,65.8516,23.6069519011
25.9373,23.5314,-22.1958288345,-21.9305129726,-24.786,1.07707035707,-0.185289367543,23.5123,0.0709422477315,4.3146,-21.7430617876,23.5376946507,-87.1767989633,-0.404311921182,-0.0934622672511,15.8068702182,-75.3078642332,156,-50.2153139325,14.8556651016,-41.5207928773,0.854734,65.9777,23.5585139385
