AverageQLoss,MaxEsReturn,StdEsReturn,AverageAbsQYDiff,AverageAction,MinForwardProgress,AveragePolicySurr,QFunRegParamNorm,AverageQ,StdForwardProgress,Epoch,AverageDiscountedReturn,MaxForwardProgress,MaxReturn,AverageAbsY,PolicyRegParamNorm,AverageEsReturn,AverageReturn,MinEsReturn,AverageForwardProgress,AverageY,MinReturn,StdReturn,AverageAbsQ
6.98096e-05,-8.1115680669,7.30471965848,0.00354618741705,0.957329,-0.172755012874,-0.048027,21.0357,0.0463892,0.0404676637328,92,-12.9234388379,0.0251292695457,1.61746651542,0.0541945035092,13.978,-17.6081184325,-19.8833574496,-27.2212988152,-0.0806115780776,0.0462976450977,-38.6013708288,8.24085310952,0.0538533
6.74558e-05,-7.58293141824,5.63707084845,0.00340812014222,0.98083,-0.192023002028,-0.0453536,21.1618,0.0445756,0.0412191092844,93,-13.2373484948,0.033802069874,3.0947089183,0.053079494368,14.1207,-15.5797988134,-20.56887631,-27.284059912,-0.082423296801,0.0445404933413,-42.9980972528,8.41395643126,0.0528024
6.83955e-05,1.19810566802,8.95487839728,0.00360153392189,0.996755,-0.209337241639,-0.0404226,21.29,0.0409977,0.0406649465676,94,-12.4998725628,0.0356497006551,3.78030705396,0.0500857218399,14.1654,-13.983303551,-19.381773793,-35.285229784,-0.0782178857084,0.0409284465441,-45.8678476229,8.23767154984,0.0496907
6.09228e-05,-3.27183550272,9.46014358883,0.00357501581543,0.997468,-0.212206699512,-0.0393419,21.4933,0.0388866,0.0427455877951,95,-12.0570511248,0.0271733406812,1.98510348532,0.0480027138685,14.2091,-15.2193924875,-18.7243294824,-30.4331069178,-0.0751312682724,0.0388411178282,-46.4186820068,8.6673754691,0.0475921
5.54532e-05,-0.957194108467,7.95370648807,0.0034812532063,0.997746,-0.171662168485,-0.0345147,21.6459,0.0354558,0.0411060834127,96,-11.761417273,0.0193401400111,0.528350103401,0.0448786050905,14.2099,-18.4925013206,-18.3826291341,-32.9016292073,-0.0736558061772,0.0354419059212,-38.1808377746,8.33206802769,0.044633
5.24802e-05,-0.107639411133,7.22776723393,0.00331109111224,0.999799,-0.150645887839,-0.035065,21.7735,0.0330941,0.0380563494837,97,-11.5261193522,0.0342484738772,3.46739457177,0.0427751242975,14.3193,-15.3256511874,-17.5714971969,-26.207431954,-0.0694012564981,0.0330696335032,-34.0432339426,7.71888501143,0.0425592
5.43718e-05,-0.448064080755,7.89361007877,0.00338642920014,0.99765,-0.202887715602,-0.0305559,21.9156,0.0309361,0.0417836402828,98,-12.1830012778,0.0188551272282,0.389854018822,0.0410798807864,14.1779,-15.6938824518,-18.8492276125,-25.6028417264,-0.0756852856036,0.0308631335985,-44.3226281288,8.45905462165,0.0407059
5.15335e-05,-1.72471639031,8.58967400244,0.00319020774241,0.999832,-0.137676929637,-0.0278183,22.0371,0.0282398,0.0427587220204,99,-10.4068308949,0.0622569612749,9.14513398642,0.0387578807929,14.2585,-17.2927331084,-15.8376973677,-30.1103015647,-0.0607892371913,0.0282041769324,-31.381154404,8.69104451845,0.0384521
4.45588e-05,-0.302174212942,9.98904852091,0.00309990648373,0.996124,-0.200795423007,-0.0253067,22.2375,0.0250637,0.0445070436839,100,-12.5016664785,0.00419791284662,-2.59324178953,0.0359804776327,14.148,-19.1303945551,-20.2494349061,-34.5876681833,-0.0830800769684,0.0250209476388,-44.0323464932,9.02839805992,0.035732
5.78394e-05,-3.58651266879,7.7310592497,0.00327400360572,0.997687,-0.171833918764,-0.0226526,22.3385,0.0231049,0.0382461196699,101,-14.1745058726,-0.0040230385569,-4.23803136912,0.0343571244691,14.1308,-20.5026135808,-23.1072860475,-34.6975363289,-0.0971210845706,0.0230026104996,-38.3011935288,7.72773523195,0.0339476
3.74994e-05,-8.0110486039,7.89150086694,0.00298493939062,0.999099,-0.176224019085,-0.021161,22.4196,0.0210941,0.0454694275494,102,-13.4901438098,0.0216347579743,0.963814748419,0.0331543596516,14.1619,-21.4036304783,-21.6168385896,-41.3515204032,-0.0895922456888,0.0210627179832,-39.13851072,9.19602744084,0.0329471
4.72027e-05,-2.65559456698,8.29534095013,0.00317663404589,0.997551,-0.181570224469,-0.0198366,22.4954,0.0188838,0.04051789048,103,-13.2234160582,0.0123164311655,-0.963006815939,0.031512559698,14.0685,-19.63216792,-21.6380951419,-30.7532800614,-0.0899288102335,0.0188530101692,-40.3233515078,8.21071321678,0.0312828
4.67137e-05,-7.10470779608,6.66573233614,0.00320302488615,0.997436,-0.204723710902,-0.0186725,22.6571,0.0180973,0.0462468715301,104,-13.9544181361,0.036850988288,4.01212963246,0.0307520193365,14.0527,-17.2368716097,-22.6002506647,-24.72134148,-0.0945917600273,0.0180905020563,-44.9699817256,9.35832479824,0.030549
4.68564e-05,-14.7288411197,6.23772729022,0.00320782513411,0.996502,-0.193637435746,-0.0163873,22.7908,0.0162526,0.041426979983,105,-13.0742244929,0.054298445146,7.61018663614,0.0293484829018,14.0871,-24.0778523221,-21.0505439759,-35.9851106705,-0.0869073426823,0.0162777556829,-42.6309999023,8.38507003548,0.0291738
4.65606e-05,-7.77129992053,6.5125645146,0.00326034080319,0.996126,-0.182734899831,-0.0136966,22.8429,0.0144719,0.0367301972366,106,-12.8339286806,0.00448297801733,-2.67228089954,0.0281634459782,14.0942,-18.56560204,-20.216752084,-31.818828343,-0.0826292037716,0.0144201788849,-40.496294373,7.46191932757,0.0278334
4.65101e-05,-3.82095890196,7.1188961341,0.00315882133926,0.998223,-0.160483673899,-0.0120469,22.9437,0.0124846,0.0353037048516,107,-11.6851596383,0.0378469334075,4.31619817724,0.0270802132372,14.125,-18.4010165186,-18.3454233567,-28.4896102999,-0.0733180328171,0.0124247319188,-35.9265015053,7.18060792171,0.0267791
3.45588e-05,0.376246287146,9.08152968405,0.0027812612456,0.998178,-0.179993232206,-0.0113718,23.0015,0.0105642,0.0412260350688,108,-12.3637973294,0.0359449404023,3.89686990493,0.026159502512,14.1225,-17.979513666,-19.5242528384,-37.7339941034,-0.0792110225064,0.0105672570804,-40.7719455176,8.38553160649,0.026002
4.01614e-05,4.19687089855,9.89558900402,0.00311888056007,0.997717,-0.212953436266,-0.0109446,23.0977,0.0102409,0.0439120733081,109,-13.0161568653,0.0363891245056,3.98069577949,0.0260143274922,14.1146,-14.8269153247,-20.7935508726,-28.55713414,-0.0856605244807,0.0102094300243,-46.4523931333,8.89910156463,0.0256914
5.3232e-05,-6.00839698523,10.4333323154,0.00353606676898,0.99807,-0.197349651822,-0.00872107,23.3208,0.00871258,0.0437904187475,110,-12.5041444502,0.0182404283289,0.242768346972,0.025239442158,14.0897,-24.3633726315,-19.8552785326,-42.4325605255,-0.0809469286856,0.00866279810722,-44.0848089759,8.88871179837,0.0248986
3.8597e-05,-3.70574541353,7.32178377445,0.00292853637872,0.996983,-0.181848893581,-0.0069131,23.3935,0.00725023,0.0430161384144,111,-13.0851351332,0.0294643121062,2.40570445831,0.0249599847724,14.0582,-16.8189720662,-20.850701956,-27.2860531207,-0.085692730988,0.00722078700842,-40.8960882325,8.74897438581,0.0247068
5.67676e-05,-3.44639673323,7.51352719249,0.00324341301562,0.999521,-0.16757013404,-0.00474403,23.5094,0.00478114,0.0415986176486,112,-11.5466786344,0.0607880249248,8.93505568416,0.0244040789556,14.1272,-16.9279209582,-17.9224724548,-27.7707238085,-0.071193459215,0.00471473606934,-37.4232377896,8.44789651035,0.0240992
6.17625e-05,-4.16484618066,9.41897528221,0.00361097604257,0.999939,-0.160062123829,9.78701e-05,23.6625,0.0015931,0.0396742368684,113,-11.6799689492,0.0321729343682,3.00863212727,0.0245547396109,14.1017,-19.8760232067,-18.0787369378,-36.0269639156,-0.0720930728893,0.00157254472928,-35.8457087025,8.04383728708,0.0241903
3.51441e-05,10.3399925658,10.3619182162,0.00283792967796,0.982083,-0.149338897735,0.00116951,23.7395,-0.000627327,0.0490715049329,114,-7.55939998756,0.11830906929,20.4070540737,0.0247597077973,13.9432,-14.4711896795,-11.5857897832,-29.0147116237,-0.0402038605462,-0.000636425021565,-33.6955828251,9.91168021085,0.0245617
3.59448e-05,-0.150558569125,11.6738702654,0.00282786500779,0.997607,-0.179801684655,0.00603273,23.7762,-0.00408138,0.0439099843089,115,-11.9067074884,0.0267943082187,1.9584687944,0.0253558528147,13.964,-21.4975865734,-18.638125809,-41.820216745,-0.0749358478868,-0.00408399682755,-40.6808830693,8.88637385448,0.0251621
3.97365e-05,-5.39430254794,7.8095734174,0.00311517556948,0.999937,-0.174408734805,0.00995305,23.9684,-0.00792909,0.0472090485202,116,-11.1449132673,0.0385140876364,4.28902292358,0.0260796032853,14.0598,-16.7058014291,-17.1498360517,-29.5574386306,-0.0670199235354,-0.00793128284031,-38.7095796355,9.60240821906,0.0258762
4.0435e-05,-4.26828975017,7.71174892935,0.00310040455387,0.996732,-0.200235566875,0.0141652,24.0932,-0.011246,0.0459863262686,117,-13.053639882,0.0190914038157,0.380213047259,0.0274109922718,14.0237,-18.8050444319,-21.2379310045,-32.4195289466,-0.0879225221317,-0.0112591405751,-44.0924045368,9.31738717769,0.0271837
3.8069e-05,-6.32245075203,8.18337340976,0.00290899133345,0.997015,-0.180083233044,0.0179233,24.1056,-0.0149655,0.0371303896457,118,-12.8734595773,-0.000124141597502,-3.47144954275,0.0291779003768,14.022,-18.2433865707,-20.7259209339,-27.332845719,-0.0853080092757,-0.0150345234574,-39.9050244238,7.51362129214,0.028986
4.27291e-05,14.9984138335,12.8976815856,0.00309942199137,0.997683,-0.170461207552,0.0228531,24.1828,-0.0190587,0.0427539017618,119,-12.2577794619,0.0297249628847,2.61324618028,0.0316909430906,14.0469,-13.7785617659,-19.1057285033,-30.4666635733,-0.0772800728374,-0.0190704709808,-38.0149623153,8.65028807522,0.0315646
3.78715e-05,-1.84208143671,11.3824262875,0.0028915521393,0.999927,-0.186899336489,0.024184,24.1242,-0.0223295,0.0468033988414,120,-11.5911919592,0.0628772808167,9.29714632682,0.0338229752661,14.115,-16.7033738505,-17.7916239488,-37.0386138163,-0.0702708832367,-0.0223387427233,-42.0889976007,9.56419624804,0.0336933
3.65876e-05,-1.3012346987,8.51858445634,0.00305801348725,0.999658,-0.190345788065,0.0263268,24.1931,-0.0246379,0.0416441362708,121,-11.1673861046,0.0306356697357,2.79018886023,0.0357683748524,14.1118,-14.5637939308,-17.0551012549,-31.9303366587,-0.0667967168813,-0.0246673019127,-43.0016246442,8.4997016398,0.0356223
4.54266e-05,0.0728181765513,6.38609054555,0.0032577017596,0.995524,-0.177488213846,0.0286338,24.321,-0.0269172,0.0465009887806,122,-11.0500965664,0.0525383830597,7.17710829348,0.0376263682884,14.107,-14.0783138739,-17.0998339819,-22.204539351,-0.0670469039849,-0.0269404400953,-39.7284426525,9.49875040767,0.0374069
3.87617e-05,3.43182826569,8.06860732933,0.00293831823697,0.998751,-0.19870005499,0.0311041,24.3737,-0.0295473,0.0407333342432,123,-12.2354442847,0.0245179830828,1.1818892543,0.0393342540564,14.1133,-17.1388531892,-18.800752925,-24.1711495953,-0.0754086854092,-0.029612178838,-43.6298993441,8.23125788435,0.0391423
5.56353e-05,11.5861514006,4.29403351107,0.00342619966427,0.991946,-0.0597842214508,0.0305238,24.4582,-0.0309452,0.0236747807076,124,0.694056443735,0.0917667959124,16.5309475994,0.0397189563479,14.0421,3.46557223394,1.42973820356,-2.27258028044,0.0181438499743,-0.0309166158357,-14.5479756522,4.84213230021,0.0394931
4.19317e-05,0.314622353975,8.29726645076,0.00317774407946,0.999829,-0.190577879752,0.0319148,24.5249,-0.0317905,0.044989957442,125,-11.3038369475,0.0265269450383,1.95307785549,0.0402245724377,14.21,-15.0212995594,-17.253370408,-26.543438813,-0.067655755644,-0.0317902646565,-42.8976522126,9.15198688405,0.0400211
5.54149e-05,-11.3126777476,5.04076890374,0.0037013713222,0.999992,-0.183562690039,0.0307561,24.7119,-0.0313443,0.0438067877301,126,-10.7773218114,0.0505880907605,6.77009104078,0.0400038112553,14.2197,-18.3555142605,-16.4363715248,-29.7710838375,-0.0636204673157,-0.0314005503492,-40.5851742726,8.92377741789,0.0396191
4.27378e-05,0.00418631976466,8.39305818094,0.00324016330371,0.999998,-0.16416126083,0.0294977,24.7545,-0.031094,0.0429045268548,127,-11.261392352,0.0480219356727,6.25678643463,0.0393571735221,14.2211,-15.6080520294,-17.1612496376,-32.2267789012,-0.0673113656532,-0.0311383417967,-36.7160532411,8.70494960182,0.0391533
4.72065e-05,-0.060342095457,7.57991787268,0.00336874485614,1.0,-0.142655092292,0.0255406,24.8595,-0.0290443,0.0389024752761,128,-11.3384995645,0.0145139567246,-0.499539249365,0.0377857523862,14.2233,-13.3439803236,-17.2574163142,-26.992131078,-0.0678571012808,-0.0290556697115,-32.2692274423,7.90891599595,0.0375885
6.87626e-05,0.141792501557,9.63291767365,0.00385446361687,0.999997,-0.179240727022,0.0233427,25.0039,-0.027218,0.0389742079143,129,-12.80563099,0.0150812751336,-0.383276642033,0.0365130807514,14.2625,-16.7270658245,-19.6033502938,-32.5188658085,-0.0792740818112,-0.0273875261588,-39.6941703923,7.94707066333,0.0362036
4.71029e-05,0.70516673409,8.88328291144,0.0032118495491,1.0,-0.186532589103,0.0193023,25.0054,-0.0242103,0.0446345338543,130,-10.6871149594,0.0543820839269,7.54093974275,0.0345321045042,14.2768,-16.7326792121,-16.3288913051,-28.2486210033,-0.0631951662963,-0.0242688298984,-41.302964952,9.08100685179,0.0343128
5.82476e-05,17.6762637513,5.78601621567,0.0036809606302,0.995999,-0.015602607899,0.0135514,25.0944,-0.0191617,0.021046161944,131,4.98852952222,0.0963104000056,17.5378183684,0.0326972831507,14.1969,6.95787408061,6.87631598994,-8.82332593754,0.0442422121692,-0.0192156625288,-5.40950447181,4.30938380314,0.0323124
5.82329e-05,-0.329009444675,8.29773608206,0.00356509827956,0.983709,-0.109358968672,0.0115188,25.178,-0.0153525,0.0316539494658,132,-5.4456347538,0.0930820605128,15.4141802889,0.032040708923,14.3077,-14.3105732316,-7.03744609771,-34.1071876338,-0.0216295343744,-0.0153459930189,-25.4073750382,6.48695714427,0.031698
6.43511e-05,16.2562864141,5.40217444332,0.00386277238063,0.992961,-0.011593467467,0.010962,25.2346,-0.0140459,0.0210267419173,133,4.93839226498,0.100824830172,18.4948505682,0.0320683788803,14.2981,6.24332812669,6.81589830044,-3.08886767509,0.0439348460502,-0.0140379016717,-4.44599828989,4.29662057998,0.031535
6.28296e-05,0.326210501458,6.75572653479,0.00372651693055,0.976315,-0.135366054844,0.013071,25.2216,-0.0144893,0.0293080527616,134,-9.74047302006,0.0560852397496,7.92034042374,0.0323744672885,14.347,-12.693966188,-14.1132780085,-27.4409871537,-0.0537497678933,-0.0145076174024,-31.4751534191,5.94527585051,0.0320148
5.28296e-05,-7.48864436837,3.88371917635,0.00343474729066,0.9533,-0.0756878677921,0.0151482,25.3457,-0.015517,0.0269296541699,135,-4.86697187734,0.0742554677703,11.7012101187,0.0328570833972,14.3004,-12.8256948152,-5.79043489871,-21.3385905802,-0.0161758591945,-0.0155157195174,-17.7975564316,5.23382913504,0.0325325
5.24682e-05,10.2177037739,7.70019336453,0.0033301541895,0.954776,-0.093776509333,0.0178341,25.3835,-0.017082,0.0365812514696,136,-4.28650756257,0.0990382282032,16.520247762,0.0329771192565,14.3124,-6.39871985286,-5.04410523933,-18.3735027502,-0.0104478966993,-0.0171648601339,-22.0523567876,7.23494742198,0.0326129
4.31872e-05,9.74845373247,7.68033403558,0.00325330515817,0.967323,-0.0955780670377,0.0225262,25.4449,-0.0200856,0.0359808944218,137,-3.97928585107,0.0923961158917,15.2336965141,0.0338786205272,14.3327,-5.42205722904,-4.47932021893,-16.4689114997,-0.00763312057506,-0.0200900348302,-21.9556213573,7.12476986487,0.0336836
5.75346e-05,11.6529673408,9.56856904495,0.00371741961287,0.96739,-0.0862436881421,0.0263253,25.5522,-0.0237385,0.0303682608038,138,-3.82637590622,0.0950648780711,15.7740476957,0.0351401677388,14.4725,-7.06098962724,-4.31864431373,-26.7986088597,-0.00840174505207,-0.0237830605178,-21.378292737,6.01480652183,0.0348097
4.91861e-05,4.87930436978,8.8732116031,0.00343653249833,0.964175,-0.0978601028863,0.030001,25.5617,-0.0273367,0.0364165730881,139,-3.05465034041,0.132216622244,23.4189204319,0.0370744349909,14.5686,-5.63390930678,-3.15465184433,-34.3216475666,-0.00236498006872,-0.02737408719,-22.8375951941,7.1206250293,0.0368619
5.92825e-05,7.78381614848,6.50411804949,0.00378954188422,0.971518,-0.0891389364358,0.0317089,25.5924,-0.0298314,0.0237202746247,140,-4.77730900434,0.0488440076502,6.99045502725,0.038895018658,14.7121,-4.89372677914,-5.73294841803,-18.2277669148,-0.0166809950435,-0.0298622902639,-20.5906044368,4.81804949265,0.0386448
5.20571e-05,6.43237292444,6.09430581628,0.00364599482755,0.974287,-0.0779913960926,0.0352239,25.5972,-0.0327359,0.0269738234252,141,-3.80701718003,0.0951061517901,16.1509226942,0.0413915096741,14.796,-4.30366802211,-4.48289655906,-13.6528594518,-0.0104035228942,-0.0327366797455,-18.4455774687,5.49895677239,0.0412741
5.81031e-05,10.2653695513,5.32484084707,0.00389632933788,0.975077,-0.0794911684253,0.0376003,25.6253,-0.0352095,0.0304424227475,142,-4.51641623087,0.0866889880867,14.3842723925,0.0437269346156,14.873,-4.32870543666,-5.35237385684,-10.841752215,-0.0138919281509,-0.0352723795483,-18.6787421004,6.08806047618,0.0435295
5.369e-05,2.44886452248,4.03862134875,0.00374651368268,0.969246,-0.0606907711747,0.0388114,25.572,-0.0377182,0.0178527775766,143,-5.28179578243,0.0317916662446,3.43955960672,0.0461837541835,14.9531,-6.90052057801,-6.46487277641,-13.8848811602,-0.0137007307435,-0.0377351069862,-16.3275076874,3.80928369385,0.046012
5.77267e-05,3.87735478828,2.71238913195,0.00387049914152,0.971556,-0.0506535485363,0.0410265,25.5993,-0.0397188,0.0171669377913,144,-3.6371544486,0.0495026819399,6.20946809427,0.0485599574913,14.9838,-3.42893864881,-4.39986330629,-7.73681046588,-0.00434988117121,-0.0397966802113,-14.3514372078,3.73742779957,0.0483198
5.91176e-05,18.2183508673,4.62970877922,0.00388536757414,0.99733,-0.0136586737666,0.0434735,25.5846,-0.0418139,0.0226891291515,145,5.51317824307,0.130809811099,24.6605994564,0.0507126342964,14.9854,7.58268866729,7.54008192099,1.01142734938,0.0474518894446,-0.0418867035725,-5.05881009392,4.64771258025,0.0504124
6.11431e-05,10.3259946196,5.27116570863,0.00403661865256,0.970991,-0.0591311007932,0.042334,25.6307,-0.042844,0.0173135829871,146,-1.36979841925,0.0779334845776,13.3496705216,0.051773157165,14.9947,-6.75297596005,-1.59910943285,-14.4480772263,0.00762951295947,-0.0428439193615,-15.6821376368,3.67095316352,0.0515823
5.44137e-05,4.8790575917,2.64592414616,0.00378645378377,0.983187,-0.07002462466,0.0416728,25.624,-0.0423321,0.0276772522244,147,0.33114489219,0.0718028834928,12.3482877081,0.050947963768,15.0191,0.152255967359,0.932713525324,-6.32783061976,0.0158286560445,-0.0424038855363,-16.5652708226,5.68644915253,0.0507077
5.15684e-05,16.5821967953,5.21169186341,0.00364293220587,0.999842,-0.0134412431213,0.0401694,25.5988,-0.0417685,0.0242450492045,148,5.43327494995,0.109042615964,20.0816871261,0.0506021783668,15.0606,6.41493670796,7.43603930311,-4.80862510092,0.0468858331944,-0.0418150155125,-4.93549163277,4.96752430082,0.0504064
5.88097e-05,17.6497770959,5.66364349938,0.00410274691202,0.999996,-0.00509341631665,0.0341959,25.6375,-0.038296,0.0203532430874,149,5.38804315865,0.111936562944,20.6841200376,0.048493120529,15.0785,7.32348144216,7.37048187998,-1.68319023922,0.0465413933005,-0.0383294187679,-3.25452780889,4.17547660037,0.0482909
6.00513e-05,14.5936377613,4.34812200899,0.00397146905926,0.999999,-0.0104504147297,0.031239,25.638,-0.035249,0.0228781835927,150,5.6150803311,0.117491988638,21.9291824961,0.046788131769,15.0797,7.28665789036,7.64185767924,0.558111673855,0.0478847286181,-0.0353421618539,-4.31192958923,4.68575867128,0.0465066
4.72987e-05,15.7121364583,4.29840298417,0.00359640654357,1.0,-0.0186797501261,0.0274797,25.5814,-0.031662,0.0219951267743,151,5.33504519228,0.110017094567,20.307838594,0.0449567312196,15.0791,6.82405027822,7.29677946369,-0.31685357185,0.0462029250809,-0.0317024856623,-6.0753448374,4.50764569464,0.0447285
4.45867e-05,16.1871070129,4.28780884606,0.0034041680255,1.0,-0.00485887961863,0.0249622,25.5757,-0.0285314,0.0222654766463,152,5.81039035597,0.11399990676,21.1228076275,0.0435879795366,15.1052,8.35905584808,7.88352003434,-1.81009518318,0.0490354376345,-0.0285841797009,-3.23055520772,4.55325546313,0.0433707
