MaxEsReturn,AverageQLoss,AveragePolicySurr,AverageAbsQ,AverageAction,AverageY,MinReturn,AverageAbsQYDiff,Epoch,AverageEsReturn,Iteration,MinEsReturn,AverageAbsY,PolicyRegParamNorm,AverageQ,MaxReturn,StdEsReturn,StdReturn,AverageDiscountedReturn,AverageReturn,QFunRegParamNorm
3007.36829379,34.6325,-155.383,153.455,0.932195,153.470211457,1057.54728103,2.3623280999,126,3007.36829379,126,3007.36829379,153.470610565,47.9038,153.455,4636.93233523,0.0,1288.14685962,330.581335712,3482.13845842,58.9023
2989.23235118,34.3861,-157.733,155.776,0.92323,155.786786042,2835.99008183,2.35292919952,127,2989.23235118,127,2989.23235118,155.787272402,48.1057,155.776,4041.03657434,0.0,332.795818178,288.027627574,3640.92652746,59.1694
2975.31560176,34.4149,-159.73,157.742,0.945785,157.76341597,3561.74411699,2.38885251527,128,2975.31560176,128,2975.31560176,157.76375788,48.2889,157.742,3941.88008632,0.0,111.586199409,306.709745545,3742.69781152,59.5142
2999.74903248,40.0274,-162.01,160.063,0.951728,160.073210443,3225.65567204,2.47470516699,129,2999.74903248,129,2999.74903248,160.073673382,48.4855,160.063,4880.18295638,0.0,474.670069989,365.910518085,4606.71038132,59.7683
2945.27212386,28.885,-164.351,162.437,0.94193,162.451115682,1843.2632728,2.33879107041,130,2945.27212386,130,2945.27212386,162.45160081,48.6699,162.437,4537.01491404,0.0,990.78113526,345.537092478,3809.55948223,60.0726
3125.30887048,39.8958,-166.144,164.243,0.912178,164.253766749,509.076677418,2.46452726386,131,3125.30887048,131,3125.30887048,164.254121359,48.8696,164.243,4391.23855507,0.0,1700.0722111,276.095370937,2679.80189892,60.3794
2928.13155,34.4219,-168.569,166.656,0.931537,166.674854137,1241.7306666,2.47162314569,132,2928.13155,132,2928.13155,166.675220229,49.1012,166.656,4357.28803588,0.0,1122.26797405,329.118619458,3183.56658726,60.7222
3195.01119727,38.6747,-170.396,168.398,0.943154,168.413944807,2256.6429231,2.48733090073,133,3195.01119727,133,3195.01119727,168.414438646,49.336,168.398,4713.20984692,0.0,705.089996033,370.11779591,4349.60947155,61.0384
3159.01154293,38.8608,-172.671,170.712,0.914405,170.724858905,309.954392868,2.49541060581,134,3159.01154293,134,3159.01154293,170.72532914,49.4597,170.712,4424.86548518,0.0,1539.9564816,250.523027256,1752.96255693,61.3651
2973.40498589,37.4859,-174.259,172.307,0.927014,172.322235371,720.462257423,2.47689196145,135,2973.40498589,135,2973.40498589,172.322621778,49.6777,172.307,3623.12706822,0.0,1089.17984638,260.539554551,2059.88313356,61.635
1146.72188273,34.8394,-176.287,174.345,0.933402,174.359837268,602.752107057,2.45089903839,136,1146.72188273,136,1146.72188273,174.360111382,49.8594,174.345,4539.77941238,0.0,1216.96954463,341.937902099,3930.68759507,61.9461
3238.48745183,38.8279,-177.724,175.793,0.935815,175.808455856,442.903866615,2.51137930288,137,3238.48745183,137,3238.48745183,175.808830584,50.0601,175.793,5252.0245957,0.0,1487.50792398,363.55393972,4074.0648695,62.2088
630.749934116,36.8226,-179.264,177.365,0.94009,177.372394972,3875.56100755,2.4922448804,138,630.749934116,138,630.749934116,177.372721173,50.1423,177.365,4166.87093544,0.0,79.3953291327,308.901253974,4035.14692142,62.4888
3011.2651171,34.7846,-181.193,179.345,0.943005,179.363002403,4106.4563633,2.4502598425,139,3011.2651171,139,3011.2651171,179.363392605,50.3046,179.345,4657.34308569,0.0,143.58244593,330.500488405,4424.6186914,62.6924
3049.7306813,49.4744,-182.487,180.594,0.922886,180.607449557,253.414577087,2.5933957884,140,3049.7306813,140,3049.7306813,180.607838801,50.4838,180.594,3804.88797573,0.0,958.190780922,283.993177583,1956.44214274,62.9777
1055.95433608,48.5279,-184.27,182.337,0.928602,182.353366635,2422.08205186,2.62142072135,141,1055.95433608,141,1055.95433608,182.353758529,50.6635,182.337,4932.87511698,0.0,830.504685683,338.27998713,4293.85076546,63.2699
2774.17738097,51.974,-185.592,183.622,0.918893,183.636066656,956.019359683,2.67546252616,142,2774.17738097,142,2774.17738097,183.636591184,50.7895,183.622,4723.70356594,0.0,1336.15121034,350.168176261,3540.17628628,63.5912
3022.42930297,46.1755,-188.012,186.026,0.931727,186.041063477,764.13998432,2.62116628844,143,3022.42930297,143,3022.42930297,186.041491782,50.9597,186.026,4568.54679688,0.0,1158.89503936,314.700292804,2913.34991099,63.8653
2909.61850815,48.4464,-190.076,188.122,0.935564,188.141518002,604.05313569,2.61206711536,144,2909.61850815,144,2909.61850815,188.141892379,51.1429,188.122,5386.74617672,0.0,1461.91161163,372.353217518,3780.57609436,64.0902
2895.52085342,42.819,-191.752,189.834,0.939955,189.843715003,1326.42938548,2.54911755676,145,2895.52085342,145,2895.52085342,189.844196445,51.3309,189.834,5070.63624995,0.0,1306.01424263,347.465103396,3432.87574553,64.3416
2745.51790657,52.2185,-193.246,191.265,0.951024,191.28327816,4518.64097291,2.65850844125,146,2745.51790657,146,2745.51790657,191.283434203,51.4762,191.265,5086.80634801,0.0,186.896421617,374.341496848,4779.48685333,64.6496
3255.14445987,36.8869,-195.441,193.417,0.95002,193.432563484,4658.26059433,2.52391261869,147,3255.14445987,147,3255.14445987,193.432888687,51.7102,193.417,5150.67764932,0.0,141.361869569,373.303869558,4978.10448535,64.8936
1265.79908628,52.3238,-197.53,195.495,0.937836,195.508490747,1168.74743891,2.7229099034,148,1265.79908628,148,1265.79908628,195.508801137,51.8739,195.495,4615.33263359,0.0,1148.124516,305.32858091,3094.17119753,65.2737
3208.05564464,49.5446,-198.994,196.978,0.949998,196.99567018,2096.14696173,2.65484411499,149,3208.05564464,149,3208.05564464,196.995984998,52.0051,196.978,5216.90974948,0.0,1026.7490367,360.638323201,4349.13570084,65.5417
3251.65579747,48.3111,-200.089,198.151,0.963037,198.166278773,1065.10369203,2.64706607148,150,3251.65579747,150,3251.65579747,198.166580097,52.2138,198.151,5601.41263415,0.0,1334.52375128,398.003854267,5062.39027202,65.7475
3008.87438391,51.2165,-202.357,200.41,0.942622,200.426722761,1922.42313439,2.7061132806,151,3008.87438391,151,3008.87438391,200.426995985,52.3942,200.41,5291.96045039,0.0,1262.37767139,389.999337969,4242.51235402,66.1311
3039.84867662,41.8369,-204.609,202.601,0.947532,202.613276332,1719.08143347,2.58099033249,152,3039.84867662,152,3039.84867662,202.613744703,52.5598,202.601,4759.45131403,0.0,994.950847579,359.888180758,3863.95227867,66.3702
3161.16235116,58.0208,-206.195,204.215,0.954407,204.230900502,3525.43834513,2.79505718898,153,3161.16235116,153,3161.16235116,204.231308018,52.7866,204.215,5053.9201586,0.0,425.202297596,386.859535823,4727.25038218,66.6735
2833.10557892,55.1886,-208.095,206.105,0.947415,206.12140463,2099.5892494,2.75234572236,154,2833.10557892,154,2833.10557892,206.121652369,52.9159,206.105,5278.12490973,0.0,1122.78320534,400.043733941,4415.54335151,66.9316
2954.5950482,49.1693,-210.026,208.051,0.947791,208.065148924,2283.07316689,2.68256471901,155,2954.5950482,155,2954.5950482,208.065377235,53.049,208.051,5136.09416506,0.0,811.188714081,398.965877795,4632.52479829,67.2044
3267.81566704,46.4516,-211.113,209.09,0.958945,209.102949722,1009.92124702,2.63800310807,156,3267.81566704,156,3267.81566704,209.103385121,53.2353,209.09,5341.80708012,0.0,1226.46744183,392.930739037,4394.41381876,67.4575
1632.75831932,49.8885,-213.016,210.914,0.948729,210.926730176,1803.21062373,2.7001401595,157,1632.75831932,157,1632.75831932,210.9271185,53.4148,210.914,4933.75711784,0.0,968.658830468,384.82186222,4331.02378914,67.7375
2844.92319212,57.5309,-215.257,213.198,0.95599,213.214837354,4450.34306363,2.76854457645,158,2844.92319212,158,2844.92319212,213.215119169,53.6192,213.198,5033.36374576,0.0,166.682928085,367.169554962,4803.25890427,68.0152
3069.38714886,64.0873,-216.884,214.829,0.949341,214.846304044,4389.04116198,2.8943751795,159,3069.38714886,159,3069.38714886,214.846668776,53.7186,214.829,4904.50665054,0.0,162.327745588,387.402096564,4654.98433521,68.2788
3326.1204275,46.5569,-218.122,216.077,0.932582,216.090929685,1384.55454306,2.65417065817,160,3326.1204275,160,3326.1204275,216.091301432,53.9297,216.077,3849.41929438,0.0,885.545026925,286.834626307,3140.71533451,68.4891
3383.55352449,60.5356,-220.266,218.22,0.933104,218.23620156,3801.57240502,2.82460200595,161,3383.55352449,161,3383.55352449,218.236808053,54.1528,218.22,4146.90320233,0.0,100.37037736,323.381930779,3976.55885831,68.8017
3309.09195952,49.4129,-221.627,219.606,0.932544,219.618677162,1790.27770759,2.7189437657,162,3309.09195952,162,3309.09195952,219.618808177,54.3382,219.606,4474.3400988,0.0,801.73800808,336.050086836,3975.75481244,69.0323
3239.0820855,54.332,-223.98,221.917,0.952901,221.930697423,453.921277907,2.76527389478,163,3239.0820855,163,3239.0820855,221.930941257,54.4903,221.917,4177.31141134,0.0,1248.76580537,311.19590723,3108.23231269,69.2851
3207.90953945,63.9796,-226.531,224.437,0.940647,224.453674184,1268.6394545,2.84235884226,164,3207.90953945,164,3207.90953945,224.453945371,54.6014,224.437,5123.98309336,0.0,1440.93268983,379.587918885,4013.66331641,69.6072
3317.33040135,66.6133,-228.256,226.145,0.948467,226.1610375,3369.69712167,2.8774589477,165,3317.33040135,165,3317.33040135,226.161302656,54.7503,226.145,4829.63288574,0.0,410.545129357,372.175236346,4581.93745976,69.8611
3273.4196509,53.6659,-230.397,228.297,0.956855,228.311263946,1495.72690414,2.75547261302,166,3273.4196509,166,3273.4196509,228.311587804,54.8926,228.297,4707.99574068,0.0,1002.16351702,357.734540981,3686.76915671,70.0802
3281.93379574,68.465,-231.773,229.659,0.956005,229.674555772,4580.61619669,2.90972009371,167,3281.93379574,167,3281.93379574,229.674968182,55.0579,229.659,4886.49299118,0.0,90.1657917359,371.6405565,4739.32752631,70.3111
3284.99889779,76.1781,-232.648,230.544,0.943486,230.568969248,2077.83350929,2.93294349886,168,3284.99889779,168,3284.99889779,230.569271157,55.1665,230.544,4708.17086933,0.0,876.739733704,341.935796498,3838.05246324,70.5809
3161.18750546,60.6934,-235.345,233.263,0.941152,233.271212027,3814.85320665,2.81179522394,169,3161.18750546,169,3161.18750546,233.271650615,55.3376,233.263,4442.65588473,0.0,184.391115655,326.989080742,4203.28980515,70.8126
3041.18667424,66.4092,-237.333,235.242,0.940239,235.262180074,988.690386994,2.86243344789,170,3041.18667424,170,3041.18667424,235.262522913,55.5624,235.242,4249.89803811,0.0,856.820381853,296.324179379,3302.12674327,71.0669
3103.42706698,59.314,-238.96,236.844,0.944999,236.854244898,3870.06786704,2.82629320703,171,3103.42706698,171,3103.42706698,236.854515442,55.778,236.844,4403.35456057,0.0,169.847625964,333.725827804,4105.79023872,71.2806
3258.8518819,51.4345,-240.776,238.665,0.944217,238.682909745,4382.49864434,2.77902520165,172,3258.8518819,172,3258.8518819,238.683257292,55.9183,238.665,4530.1730091,0.0,42.9604792485,354.671124917,4424.98751575,71.5407
3144.57935726,63.1111,-242.079,239.93,0.957124,239.943416291,4969.20785512,2.83718939413,173,3144.57935726,173,3144.57935726,239.943840605,56.0597,239.93,5426.17000469,0.0,127.970627566,417.366178837,5200.0636914,71.805
3301.1987101,84.6767,-243.331,241.207,0.959781,241.221666066,4345.52387933,3.04621903419,174,3301.1987101,174,3301.1987101,241.222009545,56.1805,241.207,5195.3908178,0.0,210.073597585,381.739145514,4799.15298018,72.184
3248.41464109,68.2821,-245.933,243.802,0.939351,243.820216648,825.670097624,2.91516770837,175,3248.41464109,175,3248.41464109,243.820468807,56.3246,243.802,3881.84047313,0.0,1081.52537409,352.275618612,2387.85445205,72.4641
3525.04144655,65.4551,-247.442,245.31,0.956452,245.308024359,3735.76118658,2.83574411957,176,3525.04144655,176,3525.04144655,245.308497046,56.4785,245.31,5245.84858736,0.0,534.336290769,373.055146679,4628.48741401,72.8083
3184.70020486,80.648,-249.07,246.891,0.925157,246.923472705,592.312445765,3.10601231123,177,3184.70020486,177,3184.70020486,246.923775503,56.666,246.891,3904.53399901,0.0,1172.06301678,281.051736667,2050.88900268,73.153
3431.81275789,77.5619,-251.524,249.402,0.938095,249.413677313,2637.53659799,3.01606703338,178,3431.81275789,178,3431.81275789,249.413963192,56.7581,249.402,5177.59265345,0.0,838.707062165,405.447745077,4262.27967373,73.4005
3483.70056039,86.241,-253.199,251.062,0.956609,251.083278938,3274.77216789,3.09765304966,179,3483.70056039,179,3483.70056039,251.083655341,56.9212,251.062,5417.14236913,0.0,592.47449582,417.21310865,5022.2761007,73.6842
3328.63862712,77.1019,-254.949,252.769,0.942016,252.780900971,1020.71666262,3.00494256214,180,3328.63862712,180,3328.63862712,252.781302592,57.1283,252.769,5211.23433235,0.0,1482.2537007,403.746549579,3504.73986683,73.961
3492.19415478,88.15,-256.584,254.451,0.943079,254.467833533,3541.25883132,3.084825184,181,3492.19415478,181,3492.19415478,254.468182297,57.2863,254.451,5251.93275119,0.0,457.727158507,403.957212187,4893.21909357,74.1881
3412.21834599,77.5549,-258.163,255.997,0.962034,256.016873918,4829.8315795,3.01665688727,182,3412.21834599,182,3412.21834599,256.017222165,57.4231,255.997,5566.04433578,0.0,211.638834865,388.750972598,5127.02141531,74.4544
3296.90488657,53.9357,-259.658,257.462,0.9601,257.470137629,4963.48900626,2.80623539596,183,3296.90488657,183,3296.90488657,257.470338279,57.6066,257.462,5422.22092597,0.0,175.986943784,404.065267847,5192.66604825,74.6327
3303.57459895,91.6096,-261.181,258.974,0.9238,258.994929602,489.096315294,3.04977256126,184,3303.57459895,184,3303.57459895,258.995278512,57.7447,258.974,2836.6088269,0.0,704.260884346,277.26428429,1377.8783757,74.921
3199.27064305,90.8613,-263.134,260.937,0.935832,260.95194546,788.42827352,3.15830124708,185,3199.27064305,185,3199.27064305,260.952204818,57.8744,260.937,3902.90556191,0.0,1078.71431604,317.806438922,2136.0490369,75.1856
3203.61222281,69.8564,-264.316,262.171,0.944911,262.176797537,2423.78153115,2.88295725673,186,3203.61222281,186,3203.61222281,262.177287766,58.0203,262.171,5445.9811633,0.0,876.90047195,409.886823303,4747.90904536,75.431
3392.19539191,77.4534,-266.186,263.991,0.948582,264.00934375,4303.6441276,3.04493464139,187,3392.19539191,187,3392.19539191,264.009763336,58.1857,263.991,4967.16354546,0.0,205.635597508,367.022955357,4659.22594269,75.7102
3229.59943845,90.3074,-267.673,265.469,0.955323,265.484244368,5076.25230367,3.05377199946,188,3229.59943845,188,3229.59943845,265.484433403,58.3782,265.469,5321.02640143,0.0,76.5880102915,408.741786769,5205.52469154,75.9535
3379.4955311,83.0875,-269.487,267.313,0.94807,267.328971689,4929.22252173,3.0443232764,189,3379.4955311,189,3379.4955311,267.329081961,58.4552,267.313,5188.8700033,0.0,79.3227587426,381.383897918,5060.87834586,76.2119
3289.17713809,107.539,-271.142,268.973,0.949758,268.99009046,1917.33308657,3.19427011805,190,3289.17713809,190,3289.17713809,268.990432714,58.5723,268.973,5672.91528372,0.0,1034.07029907,404.559848548,4978.14311109,76.5438
3127.18441686,92.4857,-273.099,270.92,0.944871,270.930287773,1664.95660845,3.00998215717,191,3127.18441686,191,3127.18441686,270.930344365,58.7615,270.92,5298.52414196,0.0,1159.19324407,382.108463459,4277.80620507,76.7029
3061.51609218,91.8256,-273.972,271.825,0.954818,271.846671494,3354.71642381,3.0776414099,192,3061.51609218,192,3061.51609218,271.846940987,58.9482,271.825,5416.45454876,0.0,580.599076292,407.127474762,5048.17824156,76.8977
3175.2318236,93.3898,-275.581,273.457,0.949256,273.469205938,1487.7529047,3.13979719274,193,3175.2318236,193,3175.2318236,273.469519639,59.0774,273.457,4830.11628554,0.0,1094.74898786,363.137668623,3576.41551,77.1151
3537.26924702,89.904,-278.102,275.942,0.950121,275.959857548,2385.48144774,3.10704976072,194,3537.26924702,194,3537.26924702,275.960111885,59.1967,275.942,5308.68849623,0.0,891.35496515,417.539851502,4780.45315499,77.2918
3503.72678864,111.088,-278.478,276.324,0.94181,276.336976211,2013.63256285,3.25802519306,195,3503.72678864,195,3503.72678864,276.337187264,59.3466,276.324,4500.3100509,0.0,872.54191314,337.138076225,3723.25774031,77.5945
3516.88878919,91.4065,-279.773,277.618,0.948485,277.630634192,375.141928598,3.14955647025,196,3516.88878919,196,3516.88878919,277.6313679,59.4621,277.618,4790.12416249,0.0,1723.00353451,330.233251282,3266.89493969,77.8211
3371.42442181,66.5436,-281.466,279.313,0.955678,279.321736273,4709.60972792,2.95963374459,197,3371.42442181,197,3371.42442181,279.322002837,59.5896,279.313,5022.83103781,0.0,110.608654872,382.990181707,4868.7749574,77.9937
3155.52032014,78.905,-283.568,281.399,0.946101,281.415888602,5033.70377931,3.07326349936,198,3155.52032014,198,3155.52032014,281.41622478,59.7417,281.399,5400.23624791,0.0,109.140605854,415.716033985,5253.20126735,78.2324
3492.82353564,118.868,-283.951,281.783,0.93624,281.799793546,1479.01541113,3.34845672293,199,3492.82353564,199,3492.82353564,281.800050502,59.864,281.783,4193.75689604,0.0,818.302109383,303.782088026,3669.43804448,78.4469
3034.45744854,94.6168,-286.469,284.297,0.940781,284.30191481,3660.73616186,3.08196131149,200,3034.45744854,200,3034.45744854,284.302284111,60.0514,284.297,3945.78505539,0.0,86.4789766615,297.662519231,3769.72827117,78.6805
3459.76201579,106.213,-288.496,286.258,0.954619,286.286621524,4889.28003867,3.25695442885,201,3459.76201579,201,3459.76201579,286.286723297,60.1824,286.258,5119.79194387,0.0,70.6535589886,389.664360093,4999.33587632,78.8819
3402.76143063,93.4214,-288.711,286.542,0.952704,286.554265219,2944.04481232,3.10300017703,202,3402.76143063,202,3402.76143063,286.554577581,60.3609,286.542,5322.05169557,0.0,677.483310674,389.93227927,4772.20999729,79.0804
3566.48493976,96.5674,-290.729,288.511,0.927106,288.525454602,716.350278067,3.14620007804,203,3566.48493976,203,3566.48493976,288.52574982,60.516,288.511,4197.0170164,0.0,1157.32842955,274.183487918,2341.22223655,79.3272
3137.31533902,103.371,-291.705,289.449,0.966085,289.460751151,5038.85963108,3.22230972864,204,3137.31533902,204,3137.31533902,289.460990023,60.6466,289.449,5592.70656722,0.0,161.167137055,426.53131397,5327.28746612,79.4751
3563.33571404,127.727,-292.562,290.321,0.946352,290.333104736,1162.36399352,3.3305032591,205,3563.33571404,205,3563.33571404,290.333355664,60.7914,290.321,4993.59502634,0.0,1265.54259437,376.240898056,3745.61051289,79.7143
3461.37348694,124.509,-295.939,293.618,0.953656,293.646180159,1333.79337044,3.33180209725,206,3461.37348694,206,3461.37348694,293.646433807,60.9137,293.618,5153.45210623,0.0,1268.84490133,375.980789353,4122.08649191,79.9647
3430.4367756,89.8034,-296.139,293.882,0.957137,293.888703386,1102.903915,3.10287911588,207,3430.4367756,207,3430.4367756,293.888817556,61.0545,293.882,5350.83397328,0.0,1202.55751017,378.271112058,4630.88136472,80.2351
3395.39944441,133.309,-297.918,295.683,0.94884,295.696597231,1357.52599571,3.42401062231,208,3395.39944441,208,3395.39944441,295.696856034,61.1899,295.683,5042.48160322,0.0,1309.94297727,350.318580279,3657.51928929,80.5183
3315.5348388,107.067,-299.628,297.327,0.962914,297.341831185,5129.14908346,3.24291100595,209,3315.5348388,209,3315.5348388,297.3421095,61.3081,297.327,5421.62842621,0.0,87.3403376035,412.506998949,5277.07147802,80.7049
