AverageAbsQ,StdReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,MinReturn,MaxEsReturn,AverageQ,AverageY,QFunRegParamNorm,AverageDiscountedReturn,MinEsReturn,Epoch,MinForwardProgress,AveragePolicySurr,AverageEsReturn,StdForwardProgress,StdEsReturn,MaxReturn,MaxForwardProgress,AverageAbsY,AverageAction,AverageAbsQYDiff,AverageForwardProgress
3.84478,41.1256740732,99.6220313588,0.09778,24.3003,29.6494940764,140.884085301,3.82882,3.82868840889,56.2159,50.8721043812,61.278979599,97,0.162074446382,-3.97203,93.1657947041,0.214421861856,30.7231665866,225.688841567,1.15143793967,3.84332106513,0.878502,0.19216630492,0.522907027021
3.91919,57.6232683403,120.69831814,0.0911385,24.3756,20.8168394324,165.979051944,3.9029,3.90267903742,56.484,54.7957692532,-10.6998641912,98,0.115855312976,-4.03933,64.8052240878,0.29695721956,71.1477823034,225.55541816,1.14420338489,3.91756739998,0.840082,0.188934004995,0.629092397982
3.96362,37.1832216322,72.5192287432,0.0961589,24.4464,9.51826050495,202.477670807,3.9469,3.94665286245,56.7924,39.3658520808,-3.56735577779,99,0.0631509250302,-4.07484,60.9280524842,0.189114486026,63.061737465,251.678665239,1.27906459811,3.96169339937,0.848403,0.192417043602,0.376708680398
4.02388,75.4247760157,119.442176685,0.105078,24.5293,26.9044225274,160.685621086,4.00662,4.00657745253,57.0847,53.0666374988,-6.39050326163,100,0.149386098715,-4.13725,64.2838112291,0.386029990387,51.4170779748,294.618738788,1.49962436663,4.0229332049,0.860246,0.196111278403,0.617758530951
4.06841,19.0571950993,55.4543158553,0.110417,24.6227,9.819566323,143.913676288,4.05021,4.04957370277,57.3939,33.7754061606,-19.0157769537,101,0.0657016184756,-4.18074,61.2289834368,0.0964085726833,44.7533556321,84.2552007406,0.435100577515,4.06651665258,0.867983,0.19922279552,0.291559626541
4.1233,17.3272045329,59.7931032567,0.108761,24.7239,21.7165627654,167.526217828,4.10313,4.10268988709,57.8175,36.3448906422,-48.923039519,102,0.120628069213,-4.23286,47.603599284,0.0891810847734,50.1965035962,106.188655451,0.552384463536,4.12069514688,0.870286,0.199010728271,0.312983590542
4.15981,37.5859497938,91.1197608305,0.105109,24.8058,29.1731855333,119.598584584,4.13814,4.13758369673,58.1274,43.6276965417,-9.06405343334,103,0.157362824429,-4.25924,48.1844427381,0.192344159005,46.763886024,212.010969334,1.08045110694,4.15733483354,0.893625,0.198792766591,0.478777371809
4.20059,47.0988158793,127.724614765,0.117537,24.868,43.0415141516,135.136340505,4.17888,4.17798972074,58.4231,56.007726706,-16.9570580047,104,0.225317735448,-4.3047,87.1822313955,0.246233200443,55.9654640679,223.337085116,1.16522668806,4.19880059938,0.88698,0.206716328864,0.670260721401
4.24019,33.1496702245,83.4583017045,0.107298,24.97,27.4767019982,146.711181225,4.21696,4.21633244878,58.771,44.1036063826,9.67038903469,105,0.146528015308,-4.33554,93.8545289016,0.169862784359,45.5873746525,212.580820734,1.08643101246,4.23736258543,0.883486,0.201825244562,0.434896345407
4.27399,38.8716770272,126.32137851,0.118587,25.0531,45.4761732879,150.462420066,4.25105,4.25043782453,59.0537,51.3139975957,37.0423893864,106,0.240486834033,-4.37938,86.7191709579,0.200748533843,47.0749796352,221.471110593,1.14540479751,4.27141175132,0.852874,0.20755106232,0.675348095775
4.33534,46.0117912272,162.006115884,0.124908,25.1204,111.288139333,125.105190589,4.31647,4.31559539891,59.415,59.5713048614,2.85193969928,107,0.594805893385,-4.44497,66.1585399934,0.225785843172,40.8640312489,347.782100554,1.74860448252,4.33299866653,0.868933,0.211267460204,0.849502061267
4.3715,29.9099958978,145.476213897,0.136592,25.2115,74.8353685791,78.2780723519,4.34847,4.34821042921,59.7838,62.624555744,34.6439474167,108,0.392137452984,-4.48316,56.8831018628,0.151079976076,16.3287062838,226.457236918,1.17668456594,4.36867690496,0.858453,0.220870268135,0.77279169151
4.42366,59.9158505222,82.6607283501,0.124982,25.2997,-33.8922825086,143.13807876,4.40385,4.40362309235,60.1532,28.6501454883,-44.2511378062,109,-0.150815508344,-4.53434,47.2781162348,0.306643020643,60.228520767,247.187636427,1.25507726826,4.42130394626,0.8759,0.214366350919,0.438060685897
4.44265,54.0159514652,119.115080757,0.12596,25.3853,6.85618591529,107.282377089,4.42466,4.42376677712,60.391,47.9392920707,7.58189602362,110,0.0535115726145,-4.54974,37.9808040464,0.281383958387,34.5180309263,216.477624277,1.1258025717,4.43947554955,0.842589,0.216484243347,0.63363945323
4.49682,72.8406310583,109.335849888,0.132826,25.4833,-16.2209375771,257.424222013,4.4786,4.47794049042,60.7529,37.3951157763,25.3039239079,111,-0.0677094365792,-4.61631,140.093103181,0.37178043556,76.9748843671,283.059924476,1.43946084466,4.49425653063,0.873746,0.221311501315,0.573006547616
4.54491,75.0548891406,207.522506579,0.138956,25.5563,42.679863996,228.198614596,4.52553,4.52540327756,61.1587,74.0803614294,27.6821598495,112,0.222328568,-4.65122,98.4537919837,0.382518109654,77.0599080337,335.488192835,1.71693255159,4.54236692023,0.897242,0.223556915435,1.07222992845
4.57391,51.1800942892,188.70321242,0.134259,25.6936,34.2391216669,190.288088664,4.55596,4.55556891974,61.4031,76.602595576,10.5578002609,113,0.181533677532,-4.68237,93.4177980145,0.259854636422,55.9254118736,278.708437775,1.44479876681,4.57155183558,0.881321,0.221859843911,0.989006810497
4.61367,44.815151573,146.013510897,0.135987,25.7839,-23.1189469361,186.571981145,4.59495,4.59458700832,61.6548,59.6007742379,-33.0044705926,114,-0.104916690834,-4.72267,78.2178350267,0.227563352074,82.7986342794,213.895783986,1.10674957313,4.61059501752,0.87079,0.222824214198,0.772934884182
4.65658,62.3153547214,181.640495931,0.134981,25.8507,0.383782588742,197.259335602,4.63837,4.63824030869,62.1893,67.3939756437,-30.5642791923,115,0.0135441754586,-4.76629,55.7326276854,0.319987514731,62.8768240149,267.077394466,1.36346655732,4.65468755957,0.890572,0.223446745419,0.946294554052
4.69787,69.6371469122,175.02897333,0.140113,25.8943,23.4923356926,193.328669588,4.67899,4.67816651685,62.4544,67.2681313545,-8.91233635563,116,0.133223449496,-4.81882,65.8082844243,0.359678618961,71.8663452346,290.377299145,1.51240642275,4.69477520548,0.894665,0.227531125171,0.922410569462
4.75812,88.9848725007,57.321149755,0.147026,25.9609,-32.3032206613,103.02604332,4.74255,4.74189978355,62.7539,18.9325449302,-39.3728001679,117,-0.147517286297,-4.87768,27.7887212664,0.457121541189,50.75146287,307.376763569,1.58155368326,4.75657716865,0.881455,0.233000836652,0.312267930595
4.78179,109.787041636,169.212841454,0.154347,26.0171,-12.9326086049,144.381053156,4.76324,4.76291725291,63.1041,61.8555562371,-0.492077849035,118,-0.0545944584124,-4.90117,81.4098266783,0.553711175033,48.6238499168,452.463869935,2.28910495419,4.77931276946,0.911278,0.236051733208,0.882953474762
4.85869,67.0645260038,215.391544273,0.142916,26.0743,34.813257156,225.480913448,4.84252,4.84232906256,63.4136,69.3644312242,-23.4290616192,119,0.182681812906,-4.97316,115.074218301,0.335518416882,81.1685988788,333.925702555,1.68022939985,4.85625708993,0.92186,0.234522161232,1.10718329239
4.89692,71.9238316702,249.439379458,0.160657,26.1149,42.3060114829,262.426298099,4.87956,4.879718557,63.7757,82.0113196165,51.1213053012,120,0.220058559304,-5.01168,148.796940356,0.369556188673,90.2000381913,427.778194246,2.1830483632,4.89539700275,0.899202,0.239761518134,1.27204314302
4.94522,82.8327181323,170.788919398,0.154995,26.1666,32.754042745,253.928559545,4.93059,4.93069222371,64.2628,61.1270717764,51.8109738172,121,0.173782144904,-5.0654,125.952683739,0.418452204719,72.8336870544,381.940144069,1.94394394929,4.94333186094,0.908661,0.239316133874,0.877338905195
5.00212,95.7172603414,196.155686059,0.157434,26.1981,28.7853464602,232.468119437,4.98532,4.98477840052,64.5001,64.3978626491,13.5627940754,122,0.154893489487,-5.11949,98.0315748569,0.488300112686,82.8665780711,325.313914791,1.65693087167,4.9994185444,0.894488,0.238098859222,1.00183595635
5.0415,52.3202966751,192.359388198,0.152358,26.2407,55.7139466873,208.51715027,5.02566,5.02619722933,64.8118,67.0725146418,2.34990161171,123,0.291254027242,-5.1554,105.615694453,0.263201581543,75.5432614811,301.966421963,1.52338995337,5.03993739931,0.877156,0.239318042141,0.986002475594
5.07904,71.4511052548,161.647189362,0.153955,26.3124,31.1565791605,308.346299138,5.06312,5.06320597493,65.1879,62.7572625437,39.4385147449,124,0.1688363878,-5.19984,125.442059555,0.359793074128,97.7636436518,351.76324865,1.78645473365,5.07621987291,0.888225,0.241708046056,0.829100181056
5.15967,98.1172543604,214.354189522,0.166569,26.39,32.84818008,262.013812461,5.14335,5.14331562199,65.4408,74.0568291638,38.6100082005,125,0.173971541859,-5.28124,132.40326036,0.491606159029,82.0943051994,386.05149939,1.95948384342,5.15723522521,0.890622,0.246107021169,1.1048736586
5.2127,102.604973264,148.601202897,0.15476,26.4549,36.4762028016,401.256893886,5.1977,5.19699367735,65.7552,58.1728859517,43.6511158263,126,0.190782096116,-5.3399,162.905514578,0.521721036832,130.322779013,419.313396649,2.11917177471,5.20984428577,0.898826,0.242922702885,0.760415700391
5.27672,66.499291919,132.024415732,0.163441,26.5303,18.8190814522,169.307217785,5.26075,5.26100404202,65.9901,52.3218719759,-32.3343057315,127,0.114812477853,-5.40769,35.8489771446,0.330074501915,65.6343021584,336.994804729,1.69642020124,5.27465464222,0.866128,0.24551562305,0.688601742497
5.32524,76.9330267628,156.895449548,0.166856,26.596,46.7596097408,264.542865957,5.30881,5.30857375225,66.3135,63.260863601,-19.4916444517,128,0.241775325781,-5.45153,90.8214062114,0.385079172439,94.5249645304,432.774656565,2.18090988587,5.3216798874,0.89014,0.249228429725,0.802879622511
5.3665,46.7892962258,121.795202673,0.177911,26.6691,61.96128318,124.24186173,5.35196,5.35155211438,66.7516,55.7049674047,-89.9756501082,129,0.34633769044,-5.5062,38.3648961739,0.235181249327,70.4841689524,346.453671224,1.76858214175,5.36419069037,0.871192,0.252477621182,0.640959144982
5.43194,121.156027649,162.284665262,0.172961,26.7236,35.2486748444,260.466562911,5.41576,5.41627879494,66.9255,64.8885355677,39.0318303066,130,0.18426413504,-5.56372,151.851778843,0.618658942991,86.7247235326,441.293303486,2.23037145867,5.42995944073,0.893206,0.251303818855,0.83395305183
5.46853,101.293284063,137.749075185,0.178358,26.801,25.9795544056,218.944047653,5.45271,5.45239613043,67.1959,58.3617954801,-38.311036912,131,0.137437826518,-5.60203,92.5500731152,0.519515274768,89.6248773468,426.453281433,2.14050687322,5.46526950842,0.905644,0.250873715089,0.708157347429
5.53802,56.0278408028,132.085603197,0.171367,26.8628,30.6137649543,223.303701544,5.52335,5.52330637809,67.5127,54.4893811623,17.947395465,132,0.196051640938,-5.67859,128.120869191,0.284655846954,70.4611874277,238.37835695,1.22357070108,5.53539586079,0.86698,0.251178960275,0.690265335879
5.58654,99.6708574335,169.771780413,0.180155,26.9211,29.8704795665,333.796578689,5.5725,5.57235373941,67.907,65.9834516432,-35.478307635,133,0.157718752154,-5.72284,102.085548567,0.510553326076,131.402064918,347.918302606,1.76579450202,5.58325397632,0.864469,0.255012105745,0.873397919718
5.63537,74.0628344676,171.152133654,0.178168,26.9941,34.9784033326,201.128864408,5.62105,5.62158746916,68.1458,67.5098848543,14.7374037174,134,0.188205601058,-5.77452,74.9932443475,0.368211786127,71.231402509,361.028815324,1.82418248693,5.63284959571,0.851334,0.256609906694,0.888165884132
5.70915,73.2709656409,167.280691353,0.183921,27.055,48.4476565315,239.665740108,5.69322,5.69334762784,68.4729,67.2860736288,4.13873165726,135,0.25233640137,-5.8634,76.5379447554,0.371192367492,77.1895354107,342.09044109,1.75036627373,5.70660769555,0.866115,0.258531815726,0.868123829199
5.74931,102.799830748,133.110483702,0.179086,27.1349,-31.3390662669,261.450614424,5.73402,5.73399541814,68.7659,58.1472436377,-4.25369351661,136,-0.139961992305,-5.88844,78.0036512542,0.521663094481,88.0350918334,364.497478653,1.84496899081,5.74636058732,0.892263,0.259423772478,0.686686719575
5.8228,122.524798228,161.610235173,0.176352,27.2056,41.4045917056,218.027580774,5.80611,5.80570918032,69.0841,64.3254285428,10.6301437276,137,0.219761712917,-5.96593,94.1698062305,0.622822650152,77.148008362,378.891933737,1.91398798909,5.81976949094,0.897394,0.260767969109,0.828072773194
5.87454,105.419115608,177.813728326,0.190558,27.2791,-35.069539454,280.757656365,5.86073,5.86134250271,69.3803,70.9256854082,-34.9118830449,138,-0.168218836208,-6.03024,132.07045448,0.542469362262,104.074293537,340.879312647,1.74977155498,5.87234777393,0.907457,0.26303603374,0.920829663419
5.95188,98.0001513164,233.958658627,0.192817,27.3541,-53.9432151154,340.311386637,5.93776,5.93814557603,69.683,80.2815855243,8.03307269926,139,-0.244485504227,-6.11032,86.2398104704,0.493222325173,111.014369505,391.454798981,2.00256519747,5.95008969184,0.886106,0.263802171736,1.20320126592
5.98501,87.5690397504,206.185294978,0.200406,27.4172,60.5140164556,274.790665032,5.97094,5.97062407908,69.963,75.1587520237,32.7735356248,140,0.314203505281,-6.13366,158.745795978,0.446767883148,98.330477328,380.424663483,1.93168134049,5.9823655745,0.871516,0.264878008296,1.0621555229
6.08193,121.045700793,171.362666851,0.190608,27.4843,28.594498106,204.553568281,6.06687,6.0670123836,70.2831,66.1498857178,-27.5341875142,141,0.167871638477,-6.23485,68.6878956722,0.61563526107,63.282782636,397.792024426,2.02369177886,6.0785158252,0.882546,0.26733702413,0.878692219444
6.12659,105.357366972,132.618214975,0.208291,27.5574,42.2053186814,224.98699627,6.11125,6.11125841459,70.8252,60.3091955574,4.84578666284,142,0.226484493174,-6.28645,86.6180199047,0.53244904299,75.6506472619,375.448764468,1.89812944607,6.12359024276,0.896878,0.274951082493,0.677987936045
6.2192,88.4629272233,107.921504004,0.220898,27.6004,-42.6175693685,267.820295025,6.20506,6.20292577961,71.1167,52.9366087763,23.9584183002,143,-0.186699748547,-6.3871,110.342564707,0.452729761964,85.3031703644,342.776231711,1.7453734908,6.21463173007,0.898757,0.282864450026,0.55401859404
6.27763,90.9081529237,142.330075914,0.212284,27.6581,-33.1767010777,227.694275404,6.26236,6.261729138,71.4028,62.8609564946,42.4422563452,144,-0.14381822867,-6.43323,122.013857332,0.460903736763,64.0392981076,336.44868476,1.70366274735,6.27422073582,0.8789,0.277029035189,0.732906559574
6.33275,62.7091209633,175.653144698,0.23586,27.7278,52.1715760993,276.937268231,6.31752,6.31766968128,71.7134,72.4304809803,-16.9199709675,145,0.291538576772,-6.50262,110.389839831,0.309290158363,109.503105178,311.516353213,1.56351610516,6.32904999568,0.884214,0.285726602697,0.906095903756
6.44456,45.6308927613,129.046434299,0.239566,27.7895,35.1000260604,172.992585556,6.43313,6.43085177977,71.9656,61.7795761198,24.657857841,146,0.200782845755,-6.60776,101.491855028,0.228327562143,53.0990948622,212.633065333,1.08147317671,6.44042009063,0.876713,0.299108030087,0.665194029799
6.5091,65.3741256223,136.383339292,0.247229,27.8457,-31.765029735,168.374977397,6.49687,6.49645773987,72.2682,61.6861493112,-20.1004029197,147,-0.141428103192,-6.67435,80.9759793539,0.324795352044,47.1165771004,234.103267648,1.19521127209,6.50619287327,0.88779,0.298562783595,0.705851627639
6.58538,52.8519111013,131.524916755,0.229089,27.8856,18.2427788162,217.231125134,6.5736,6.57368436513,72.585,62.2832275069,4.4976557446,148,0.0964588922087,-6.75148,89.4254077529,0.268464790416,63.7294219237,241.939361531,1.24713137644,6.58227502812,0.881797,0.290124838712,0.680420505366
6.67465,59.9767389114,147.004073065,0.229266,27.9575,30.9169421994,183.267503656,6.66105,6.66080436475,72.7909,64.9551015902,18.9885874899,149,0.178216604566,-6.83574,120.745062761,0.295621604362,58.4580114396,258.232117288,1.32370785691,6.67115845421,0.867432,0.293003763999,0.764425936035
6.71598,74.6759055784,108.627477891,0.234552,28.0351,-29.4514737349,249.394474878,6.70043,6.70088323489,73.1038,50.8758917983,-4.71986254997,150,-0.13238947606,-6.86524,115.945037593,0.374964765564,85.9458787061,293.504459201,1.49103135218,6.71159169294,0.889533,0.294607216233,0.565182981808
6.76758,91.891996796,169.570379754,0.26454,28.0853,-31.7179477787,143.657434299,6.75472,6.75299558771,73.471,64.7612907891,-16.3773885335,151,-0.124877583634,-6.92103,66.4335177367,0.460704308715,53.0895305641,317.422959609,1.62510939409,6.76300787683,0.867394,0.305909396821,0.882012325809
6.85655,77.3104488048,155.74711927,0.249075,28.1371,34.1311150653,181.946585788,6.84179,6.84157664498,73.845,68.3883266108,-15.9225916251,152,0.194289650599,-7.00742,64.2173939336,0.388850951042,80.634066924,290.620572241,1.48309042701,6.85280244374,0.883404,0.29895202425,0.799747823367
6.90372,83.193731035,197.002865472,0.248495,28.1785,39.4066202586,364.623264407,6.8888,6.88809300748,74.1504,72.4309110307,53.9232621691,153,0.210919827349,-7.05172,148.183511921,0.419010509353,103.324084433,341.140685106,1.74972723984,6.89916450673,0.865765,0.29935538242,1.02234931386
6.94368,73.2793998938,205.329016283,0.23915,28.2375,80.6914841538,238.195562847,6.9284,6.9267901549,74.7056,79.9773442743,12.0393493049,154,0.389385963695,-7.08695,83.030750736,0.369202148558,79.1638533087,356.465316419,1.80861572165,6.93912687766,0.870776,0.301070228928,1.05289158179
6.99481,51.461096894,172.513519232,0.241701,28.3309,75.0707991534,262.066530147,6.978,6.97733802999,74.8379,71.028162347,29.6021276832,155,0.422336247036,-7.14203,135.500581988,0.261572791171,80.642468855,303.225277863,1.54375274573,6.99029813292,0.876669,0.296629924026,0.885990773175
7.02647,61.0082944528,196.672816838,0.239338,28.3967,55.923811507,131.232118055,7.00903,7.00807848958,75.1024,76.0529170085,-23.1621094191,156,0.299592073045,-7.15978,37.618364129,0.304253436854,43.5532607115,321.91332088,1.63767230866,7.02194230349,0.865742,0.296000763664,1.01348158221
7.06355,69.6557978172,184.447496922,0.234078,28.4377,25.5838378678,311.017982166,7.04456,7.04430303139,75.3331,79.3390892903,-18.814508614,157,0.147506923193,-7.19727,106.046343174,0.352460103987,121.772892264,360.806073007,1.84383420127,7.0592235518,0.875794,0.293263873078,0.948250998651
7.08181,68.3998567194,240.913856045,0.251375,28.5114,100.259839429,222.084121099,7.06063,7.05985836725,75.5678,88.5159425841,-7.24216426496,158,0.523367879614,-7.20697,93.7629117185,0.346098583326,80.290938036,392.978842392,2.01421732485,7.07670589158,0.900325,0.298065392689,1.23926113155
7.08412,65.9217537997,280.8039494,0.259746,28.5544,118.829227819,282.106572225,7.06252,7.06192457045,75.9,95.3351782177,-13.9031687525,159,0.609882370398,-7.21307,104.530802357,0.331783959731,103.886132604,447.801988579,2.27574261258,7.07930909273,0.91083,0.302354833595,1.43848823718
7.12612,60.2645212083,228.325471077,0.253595,28.6218,117.891450859,293.66138143,7.10238,7.10248164595,76.1328,83.2894880693,1.19910046013,160,0.61092394709,-7.27123,101.715850482,0.305661033237,110.599626932,348.025817355,1.7726779243,7.12171080518,0.927068,0.302302130018,1.18194122522
