AverageReturn,AverageAbsQ,wrapped_AverageForwardProgress,QFunRegParamNorm,StdEsReturn,AverageDiscountedReturn,wrapped_MaxForwardProgress,AverageQLoss,AverageAction,MaxEsReturn,AverageQ,wrapped_AverageReturn,Gather_MinReturn,Epoch,Gather_StdReturn,AverageEsReturn,MaxReturn,AveragePolicySurr,PolicyRegParamNorm,AverageAbsY,MinEsReturn,StdReturn,AverageY,wrapped_StdForwardProgress,MinReturn,Gather_AverageReturn,wrapped_MinForwardProgress,AverageAbsQYDiff,Gather_MaxReturn,Gather_MedianReturn
0.0,0.00432311,0.00729684416566,6.40467,0.0,0.0,0.364185221071,1.03015e-09,1.0,0.0,0.00432311,-4.84797943837,0,94,0.0,0.0,0.0,-0.0043244,20.0634,0.00432309579026,0.0,0.0,0.00432309579026,0.20873063376,0.0,0.0,-0.348212211057,2.49753480604e-05,0,0.0
0.0,0.00428085,-0.0292438568774,6.4033,0.0,0.0,0.351567229265,1.0562e-09,1.0,0.0,0.00428085,-5.57358954353,0,95,0.0,0.0,0.0,-0.00428226,20.0634,0.00428085500142,0.0,0.0,0.00428085500142,0.228353948546,0.0,0.0,-0.391090663131,2.47179266349e-05,0,0.0
0.0,0.00423889,0.0118790528279,6.40212,0.0,0.0,0.373807465852,1.06752e-09,1.0,0.0,0.00423889,-4.76276533777,0,96,0.0,0.0,0.0,-0.00424041,20.0634,0.00423887517414,0.0,0.0,0.00423887517414,0.212675297645,0.0,0.0,-0.303679817338,2.6100291528e-05,0,0.0
0.0,0.00419757,-0.0221866174713,6.40125,0.0,0.0,0.312487106143,9.93902e-10,1.0,0.0,0.00419757,-5.43408331829,0,97,0.0,0.0,0.0,-0.00419888,20.0634,0.00419757296812,0.0,0.0,0.00419757296812,0.206479288329,0.0,0.0,-0.366457243097,2.49325205963e-05,0,0.0
0.0,0.00415752,0.0560828099191,6.40043,0.0,0.0,0.449416623974,9.95887e-10,1.0,0.0,0.00415752,-3.8939427021,0,98,0.0,0.0,0.0,-0.00415913,20.0634,0.00415751929714,0.0,0.0,0.00415751929714,0.197007768316,0.0,0.0,-0.315819867448,2.52277891744e-05,0,0.0
0.0,0.00411701,0.0243662890392,6.39956,0.0,0.0,0.527325692127,1.08594e-09,1.0,0.0,0.00411701,-4.51527745913,0,99,0.0,0.0,0.0,-0.00411784,20.0634,0.0041169999757,0.0,0.0,0.0041169999757,0.230720320861,0.0,0.0,-0.436103107115,2.52677589316e-05,0,0.0
0.0,0.00407743,-0.00946545554024,6.39854,0.0,0.0,0.353552505762,9.31654e-10,1.0,0.0,0.00407743,-5.18793647521,0,100,0.0,0.0,0.0,-0.00407832,20.0634,0.00407744221518,0.0,0.0,0.00407744221518,0.229803806205,0.0,0.0,-0.434189047156,2.36950328478e-05,0,0.0
0.0,0.00403774,-0.00105096547011,6.39767,0.0,0.0,0.2653040908,9.19393e-10,1.0,0.0,0.00403774,-5.02217634893,0,101,0.0,0.0,0.0,-0.00403854,20.0634,0.00403771813602,0.0,0.0,0.00403771813602,0.180614369371,0.0,0.0,-0.338657665594,2.37748185347e-05,0,0.0
0.0,0.00399771,0.00601882923008,6.39646,0.0,0.0,0.362722594165,1.0349e-09,1.0,0.0,0.00399771,-4.87640123923,0,102,0.0,0.0,0.0,-0.00399836,20.0634,0.00399770751726,0.0,0.0,0.00399770751726,0.233679414077,0.0,0.0,-0.335676769787,2.58970365807e-05,0,0.0
0.0,0.00395767,-0.0558716681224,6.39574,0.0,0.0,0.373034062009,8.90989e-10,1.0,0.0,0.00395767,-6.10533320694,0,103,0.0,0.0,0.0,-0.00395846,20.0634,0.00395770119454,0.0,0.0,0.00395770119454,0.242480832805,0.0,0.0,-0.413035295589,2.36439160431e-05,0,0.0
0.0,0.00391844,0.0410155532747,6.39496,0.0,0.0,0.366556734229,9.17497e-10,1.0,0.0,0.00391844,-4.17905828929,0,104,0.0,0.0,0.0,-0.00391914,20.0634,0.00391843813764,0.0,0.0,0.00391843813764,0.246617468453,0.0,0.0,-0.384228212582,2.33130113382e-05,0,0.0
0.0,0.00388035,0.0484596356744,6.39425,0.0,0.0,0.527465493801,9.40074e-10,1.0,0.0,0.00388035,-4.0468778313,0,105,0.0,0.0,0.0,-0.00388112,20.0634,0.00388038901315,0.0,0.0,0.00388038901315,0.199744227193,0.0,0.0,-0.270457232732,2.39731606519e-05,0,0.0
0.0,0.00384325,-0.0242953923896,6.39349,0.0,0.0,0.405795979039,9.2234e-10,1.0,0.0,0.00384325,-5.48109473451,0,106,0.0,0.0,0.0,-0.00384372,20.0633,0.00384319328483,0.0,0.0,0.00384319328483,0.23922739483,0.0,0.0,-0.332741251274,2.33628553145e-05,0,0.0
0.0,0.00380507,0.0473185577255,6.39271,0.0,0.0,0.395465404413,8.64816e-10,1.0,0.0,0.00380507,-4.0665875154,0,107,0.0,0.0,0.0,-0.00380587,20.0633,0.00380508478302,0.0,0.0,0.00380508478302,0.210904094314,0.0,0.0,-0.303868784793,2.29973655523e-05,0,0.0
0.0,0.00376812,-0.0198190305558,6.39203,0.0,0.0,0.392983657398,8.77389e-10,1.0,0.0,0.00376812,-5.4002226064,0,108,0.0,0.0,0.0,-0.00376876,20.0633,0.0037681056693,0.0,0.0,0.0037681056693,0.2040949916,0.0,0.0,-0.320468417788,2.32485882878e-05,0,0.0
0.0,0.00373091,0.0582280474405,6.39128,0.0,0.0,0.374159560947,9.44228e-10,1.0,0.0,0.00373091,-3.84536461961,0,109,0.0,0.0,0.0,-0.00373169,20.0633,0.0037309138589,0.0,0.0,0.0037309138589,0.218882584212,0.0,0.0,-0.476108749215,2.41814012463e-05,0,0.0
0.0,0.00369499,-0.0119694610899,6.3905,0.0,0.0,0.441643648473,8.54127e-10,1.0,0.0,0.00369499,-5.24109428629,0,110,0.0,0.0,0.0,-0.00369559,20.0633,0.00369500759547,0.0,0.0,0.00369500759547,0.202373499324,0.0,0.0,-0.465602434396,2.28363111283e-05,0,0.0
0.0,0.00365833,0.0463269391771,6.38983,0.0,0.0,0.411041034151,8.63192e-10,1.0,0.0,0.00365833,-4.08557306367,0,111,0.0,0.0,0.0,-0.00365917,20.0633,0.00365832199553,0.0,0.0,0.00365832199553,0.236838190245,0.0,0.0,-0.30678945478,2.31166399827e-05,0,0.0
0.0,0.00362267,-0.0237852868617,6.3891,0.0,0.0,0.358709245195,8.59111e-10,1.0,0.0,0.00362267,-5.46548869437,0,112,0.0,0.0,0.0,-0.00362325,20.0633,0.00362267206206,0.0,0.0,0.00362267206206,0.242489337646,0.0,0.0,-0.427078468135,2.37133503306e-05,0,0.0
0.0,0.00358707,0.0564245764055,6.38845,0.0,0.0,0.390958250072,8.73074e-10,1.0,0.0,0.00358707,-3.87844584263,0,113,0.0,0.0,0.0,-0.00358762,20.0633,0.00358704685003,0.0,0.0,0.00358704685003,0.250979939088,0.0,0.0,-0.38746579296,2.33049520276e-05,0,0.0
0.0,0.00355189,-0.0359014857552,6.3881,0.0,0.0,0.348764097741,7.96593e-10,1.0,0.0,0.00355189,-5.7143980161,0,114,0.0,0.0,0.0,-0.00355246,20.0633,0.00355191596322,0.0,0.0,0.00355191596322,0.215262806048,0.0,0.0,-0.474021249354,2.24509105898e-05,0,0.0
0.0,0.00351808,-0.0339051978162,6.38743,0.0,0.0,0.371683537549,8.77991e-10,0.999998,0.0,0.00351808,-5.67041620677,0,115,0.0,0.0,0.0,-0.00351869,20.0633,0.00351808367906,0.0,0.0,0.00351808367906,0.235158338825,0.0,0.0,-0.383561110867,2.40011576226e-05,0,0.0
0.0,0.00348328,-0.017484607856,6.38687,0.0,0.0,0.382084579917,8.24864e-10,1.0,0.0,0.00348328,-5.34674189888,0,116,0.0,0.0,0.0,-0.00348359,20.0633,0.0034832811038,0.0,0.0,0.0034832811038,0.232205034514,0.0,0.0,-0.415595023998,2.25548343874e-05,0,0.0
0.0,0.00344969,0.0227158402156,6.38633,0.0,0.0,0.535720288038,8.73647e-10,1.0,0.0,0.00344969,-4.55098877832,0,117,0.0,0.0,0.0,-0.00345025,20.0633,0.00344964684017,0.0,0.0,0.00344964684017,0.282395871619,0.0,0.0,-0.481705829009,2.3813037636e-05,0,0.0
0.0,0.00341542,0.0199587796587,6.38591,0.0,0.0,0.33707850478,7.8594e-10,1.0,0.0,0.00341542,-4.60174066799,0,118,0.0,0.0,0.0,-0.00341599,20.0633,0.00341546480562,0.0,0.0,0.00341546480562,0.2024148645,0.0,0.0,-0.353706757984,2.24136783043e-05,0,0.0
0.0,0.00338223,-0.0346927382606,6.38527,0.0,0.0,0.285645546514,8.46114e-10,1.0,0.0,0.00338223,-5.6913039145,0,119,0.0,0.0,0.0,-0.0033827,20.0633,0.00338220100957,0.0,0.0,0.00338220100957,0.164572528054,0.0,0.0,-0.263094199278,2.33232911891e-05,0,0.0
0.0,0.00334838,0.01044334318,6.38472,0.0,0.0,0.359097566062,8.19388e-10,1.0,0.0,0.00334838,-4.79196903421,0,120,0.0,0.0,0.0,-0.00334865,20.0633,0.00334835525392,0.0,0.0,0.00334835525392,0.241412184665,0.0,0.0,-0.435578811229,2.21447994824e-05,0,0.0
0.0,0.00331553,0.0610546960458,6.38422,0.0,0.0,0.413556680828,8.11383e-10,0.999999,0.0,0.00331553,-3.78785019383,0,121,0.0,0.0,0.0,-0.00331629,20.0633,0.00331556757307,0.0,0.0,0.00331556757307,0.204934641424,0.0,0.0,-0.224004514232,2.27011260829e-05,0,0.0
0.0,0.00328343,0.0226701000249,6.38372,0.0,0.0,0.365431850126,8.66437e-10,1.0,0.0,0.00328343,-4.54886913402,0,122,0.0,0.0,0.0,-0.00328369,20.0633,0.00328340339966,0.0,0.0,0.00328340339966,0.233350874927,0.0,0.0,-0.353645058849,2.34745251703e-05,0,0.0
0.0,0.00325068,0.0289738903463,6.38327,0.0,0.0,0.321427270652,7.64304e-10,1.0,0.0,0.00325068,-4.42211887736,0,123,0.0,0.0,0.0,-0.00325128,20.0633,0.00325067760515,0.0,0.0,0.00325067760515,0.202824219955,0.0,0.0,-0.306394879405,2.16406284499e-05,0,0.0
0.0,0.00321864,-0.0271448207362,6.38281,0.0,0.0,0.287708408066,8.19841e-10,1.0,0.0,0.00321864,-5.54010831753,0,124,0.0,0.0,0.0,-0.00321882,20.0633,0.00321862908729,0.0,0.0,0.00321862908729,0.158688497365,0.0,0.0,-0.285297849782,2.27972853251e-05,0,0.0
0.0,0.00318671,-0.0227086506246,6.38235,0.0,0.0,0.301620719452,8.14646e-10,1.0,0.0,0.00318671,-5.45040217412,0,125,0.0,0.0,0.0,-0.00318698,20.0633,0.00318674972144,0.0,0.0,0.00318674972144,0.216121274427,0.0,0.0,-0.317160855904,2.269197187e-05,0,0.0
0.0,0.00315507,-0.024805872655,6.38196,0.0,0.0,0.324203083249,7.57268e-10,1.0,0.0,0.00315507,-5.49051566791,0,126,0.0,0.0,0.0,-0.0031553,20.0633,0.00315506987844,0.0,0.0,0.00315506987844,0.20609207174,0.0,0.0,-0.368555709201,2.19981543289e-05,0,0.0
0.0,0.00312401,0.0110209382897,6.38146,0.0,0.0,0.323054865789,8.57256e-10,1.0,0.0,0.00312401,-4.78353739775,0,127,0.0,0.0,0.0,-0.00312442,20.0633,0.00312399369161,0.0,0.0,0.00312399369161,0.206752935804,0.0,0.0,-0.36227803149,2.23743217458e-05,0,0.0
0.0,0.00309323,0.0666748132125,6.3812,0.0,0.0,0.352521639054,7.79027e-10,1.0,0.0,0.00309323,-3.67451186135,0,128,0.0,0.0,0.0,-0.00309339,20.0633,0.0030932239252,0.0,0.0,0.0030932239252,0.198936455666,0.0,0.0,-0.325487421513,2.12775088894e-05,0,0.0
0.0,0.00306269,0.0339454829583,6.38068,0.0,0.0,0.326729946413,7.9764e-10,1.0,0.0,0.00306269,-4.32267776057,0,129,0.0,0.0,0.0,-0.0030626,20.0633,0.00306268715356,0.0,0.0,0.00306268715356,0.195515892938,0.0,0.0,-0.382048222833,2.22243343383e-05,0,0.0
0.0,0.00303195,-0.062840632833,6.3804,0.0,0.0,0.390886033454,8.40362e-10,1.0,0.0,0.00303195,-6.25143709718,0,130,0.0,0.0,0.0,-0.00303202,20.0633,0.00303195352495,0.0,0.0,0.00303195352495,0.229396265503,0.0,0.0,-0.396212014257,2.29554669374e-05,0,0.0
0.0,0.00300185,-0.0646901397389,6.38004,0.0,0.0,0.292371704574,7.57553e-10,1.0,0.0,0.00300185,-6.28626071095,0,131,0.0,0.0,0.0,-0.00300185,20.0633,0.00300185120829,0.0,0.0,0.00300185120829,0.180961271013,0.0,0.0,-0.378164158218,2.13816396704e-05,0,0.0
0.0,0.00297213,0.00579393350884,6.37971,0.0,0.0,0.444746239688,7.7762e-10,1.0,0.0,0.00297213,-4.88886124741,0,132,0.0,0.0,0.0,-0.00297219,20.0633,0.00297213428827,0.0,0.0,0.00297213428827,0.22840016488,0.0,0.0,-0.360881473889,2.23136964829e-05,0,0.0
0.0,0.00294258,-0.0250919644624,6.37945,0.0,0.0,0.354905415388,8.01911e-10,1.0,0.0,0.00294258,-5.49734513802,0,133,0.0,0.0,0.0,-0.0029429,20.0633,0.00294258149605,0.0,0.0,0.00294258149605,0.240467153042,0.0,0.0,-0.342031225065,2.17031437422e-05,0,0.0
0.0,0.00291337,0.108894101707,6.37895,0.0,0.0,0.390518891016,7.56485e-10,1.0,0.0,0.00291337,-2.83471181621,0,134,0.0,0.0,0.0,-0.00291362,20.0633,0.00291337173712,0.0,0.0,0.00291337173712,0.225487732514,0.0,0.0,-0.292813930186,2.04368333432e-05,0,0.0
0.0,0.00288429,-0.0253889294027,6.37863,0.0,0.0,0.3523041332,7.98184e-10,1.0,0.0,0.00288429,-5.4961339845,0,135,0.0,0.0,0.0,-0.00288415,20.0633,0.00288426569907,0.0,0.0,0.00288426569907,0.189311244903,0.0,0.0,-0.317327145338,2.18318903129e-05,0,0.0
0.0,0.0028555,-0.0797062875104,6.37817,0.0,0.0,0.309754343917,7.64303e-10,1.0,0.0,0.0028555,-6.57332177492,0,136,0.0,0.0,0.0,-0.00285541,20.0633,0.00285552011013,0.0,0.0,0.00285552011013,0.221712375534,0.0,0.0,-0.459057625011,2.13524499886e-05,0,0.0
0.0,0.00282703,-5.66045967921e-05,6.37794,0.0,0.0,0.263154696794,7.65786e-10,1.0,0.0,0.00282703,-5.00090867422,0,137,0.0,0.0,0.0,-0.00282719,20.0633,0.00282703979075,0.0,0.0,0.00282703979075,0.156498512221,0.0,0.0,-0.324296001728,2.23842030866e-05,0,0.0
0.0,0.00279881,0.00511177010323,6.37764,0.0,0.0,0.341239882685,7.6591e-10,1.0,0.0,0.00279881,-4.89713972054,0,138,0.0,0.0,0.0,-0.00279876,20.0633,0.00279880034309,0.0,0.0,0.00279880034309,0.225876911856,0.0,0.0,-0.377922345181,2.07539998693e-05,0,0.0
0.0,0.00277084,-0.0507587082551,6.37744,0.0,0.0,0.350002306216,8.16422e-10,0.999998,0.0,0.00277084,-6.00240725576,0,139,0.0,0.0,0.0,-0.00277079,20.0633,0.00277082336643,0.0,0.0,0.00277082336643,0.231212839648,0.0,0.0,-0.53712105303,2.24919370612e-05,0,0.0
0.0,0.00274324,0.0597533758295,6.37713,0.0,0.0,0.459026330613,7.25129e-10,1.0,0.0,0.00274324,-3.81469509813,0,140,0.0,0.0,0.0,-0.00274338,20.0633,0.00274324433117,0.0,0.0,0.00274324433117,0.227498958957,0.0,0.0,-0.365219620754,2.0285772858e-05,0,0.0
0.0,0.00271582,0.0458544707171,6.37689,0.0,0.0,0.460250371941,7.63367e-10,1.0,0.0,0.00271582,-4.09263209359,0,141,0.0,0.0,0.0,-0.00271575,20.0633,0.00271581972416,0.0,0.0,0.00271581972416,0.248103282013,0.0,0.0,-0.304278322475,2.14374474106e-05,0,0.0
0.0,0.0026888,-0.030748240001,6.37667,0.0,0.0,0.399374421697,7.69102e-10,1.0,0.0,0.0026888,-5.61186232525,0,142,0.0,0.0,0.0,-0.00268882,20.0633,0.00268880086277,0.0,0.0,0.00268880086277,0.247366151978,0.0,0.0,-0.443912913073,2.2201410894e-05,0,0.0
0.0,0.00266201,0.0182069215225,6.37642,0.0,0.0,0.320129621981,7.37693e-10,1.0,0.0,0.00266201,-4.63366114955,0,143,0.0,0.0,0.0,-0.00266212,20.0633,0.00266200766923,0.0,0.0,0.00266200766923,0.207192350319,0.0,0.0,-0.354534286437,2.22983048216e-05,0,0.0
0.0,0.00263537,-0.101041171767,6.37625,0.0,0.0,0.299352078933,7.43678e-10,1.0,0.0,0.00263537,-7.00441029492,0,144,0.0,0.0,0.0,-0.00263538,20.0633,0.00263537347605,0.0,0.0,0.00263537347605,0.197109348859,0.0,0.0,-0.397494739618,2.12913704873e-05,0,0.0
0.0,0.00260894,0.0435261371819,6.37602,0.0,0.0,0.466078375873,7.60095e-10,1.0,0.0,0.00260894,-4.13665909426,0,145,0.0,0.0,0.0,-0.00260903,20.0633,0.0026089510218,0.0,0.0,0.0026089510218,0.228412396268,0.0,0.0,-0.296630165871,2.17984604044e-05,0,0.0
0.0,0.00258311,0.000823200344617,6.37581,0.0,0.0,0.332986771998,7.58203e-10,1.0,0.0,0.00258311,-4.98366646645,0,146,0.0,0.0,0.0,-0.00258344,20.0633,0.00258311253876,0.0,0.0,0.00258311253876,0.255048227029,0.0,0.0,-0.417345546383,2.19708505228e-05,0,0.0
0.0,0.00255777,0.0236945040108,6.37571,0.0,0.0,0.456243450783,7.33907e-10,1.0,0.0,0.00255777,-4.52316600789,0,147,0.0,0.0,0.0,-0.00255789,20.0633,0.00255774118997,0.0,0.0,0.00255774118997,0.232820762155,0.0,0.0,-0.332346387749,2.11178835582e-05,0,0.0
0.0,0.00253239,-0.0305271497929,6.37547,0.0,0.0,0.491285019379,7.42311e-10,1.0,0.0,0.00253239,-5.60247428053,0,148,0.0,0.0,0.0,-0.00253228,20.0633,0.00253241237617,0.0,0.0,0.00253241237617,0.227173411457,0.0,0.0,-0.360612996754,2.14957746525e-05,0,0.0
0.0,0.00250686,0.0333338799231,6.37522,0.0,0.0,0.373146783699,7.41939e-10,1.0,0.0,0.00250686,-4.33854236215,0,149,0.0,0.0,0.0,-0.00250675,20.0633,0.00250685488084,0.0,0.0,0.00250685488084,0.249482200697,0.0,0.0,-0.415258565242,2.10690086946e-05,0,0.0
0.0,0.00248163,-0.0643068210528,6.37505,0.0,0.0,0.256460961227,7.3062e-10,1.0,0.0,0.00248163,-6.26495983353,0,150,0.0,0.0,0.0,-0.00248145,20.0633,0.00248162420895,0.0,0.0,0.00248162420895,0.207450319442,0.0,0.0,-0.384428506662,2.11911411358e-05,0,0.0
0.0,0.00245698,-0.00220483984268,6.37497,0.0,0.0,0.386694549803,7.83313e-10,1.0,0.0,0.00245698,-5.03153029484,0,151,0.0,0.0,0.0,-0.00245713,20.0633,0.00245699961014,0.0,0.0,0.00245699961014,0.214365110606,0.0,0.0,-0.388974942021,2.14193572988e-05,0,0.0
0.0,0.00243243,0.00123958933574,6.37479,0.0,0.0,0.423641214459,7.43621e-10,0.999994,0.0,0.00243243,-4.98039835715,0,152,0.0,0.0,0.0,-0.00243215,20.0633,0.00243242614457,0.0,0.0,0.00243242614457,0.202580080761,0.0,0.0,-0.285430547206,2.12311133373e-05,0,0.0
0.0,0.00240812,-0.00931050099632,6.37464,0.0,0.0,0.344811700851,7.05238e-10,1.0,0.0,0.00240812,-5.18559706601,0,153,0.0,0.0,0.0,-0.00240822,20.0633,0.00240811796113,0.0,0.0,0.00240811796113,0.216135128565,0.0,0.0,-0.368096082112,1.97157010214e-05,0,0.0
0.0,0.00238411,0.0752704147638,6.37451,0.0,0.0,0.359299773522,7.2877e-10,1.0,0.0,0.00238411,-3.50500726807,0,154,0.0,0.0,0.0,-0.00238397,20.0633,0.00238410096752,0.0,0.0,0.00238410096752,0.200344705615,0.0,0.0,-0.34238725057,2.16392296719e-05,0,0.0
0.0,0.00236018,-0.0954508765455,6.37427,0.0,0.0,0.195085832425,7.60499e-10,1.0,0.0,0.00236018,-6.8908554114,0,155,0.0,0.0,0.0,-0.0023601,20.0633,0.00236018834203,0.0,0.0,0.00236018834203,0.198283176431,0.0,0.0,-0.409066999365,1.98076545206e-05,0,0.0
0.0,0.00233649,-0.0300332006563,6.37414,0.0,0.0,0.418631425717,7.27262e-10,1.0,0.0,0.00233649,-5.59764158862,0,156,0.0,0.0,0.0,-0.00233655,20.0633,0.0023364738262,0.0,0.0,0.0023364738262,0.219662937743,0.0,0.0,-0.4603200394,2.13790866167e-05,0,0.0
0.0,0.00231305,-0.0377617166843,6.374,0.0,0.0,0.334848561485,7.35346e-10,1.0,0.0,0.00231305,-5.73905832064,0,157,0.0,0.0,0.0,-0.00231303,20.0633,0.0023130674826,0.0,0.0,0.0023130674826,0.195345239138,0.0,0.0,-0.334780669494,2.23948380039e-05,0,0.0
0.0,0.00229011,0.0705898884804,6.3739,0.0,0.0,0.32514959832,7.22491e-10,1.0,0.0,0.00229011,-3.59082064278,0,158,0.0,0.0,0.0,-0.00229014,20.0633,0.00229009137118,0.0,0.0,0.00229009137118,0.210764539119,0.0,0.0,-0.329577756647,1.90142453051e-05,0,0.0
0.0,0.00226727,0.0155872440717,6.37375,0.0,0.0,0.383638067231,8.12318e-10,1.0,0.0,0.00226727,-4.69066504677,0,159,0.0,0.0,0.0,-0.00226714,20.0633,0.00226727165956,0.0,0.0,0.00226727165956,0.264972881596,0.0,0.0,-0.408148753686,2.11322322568e-05,0,0.0
0.0,0.00224485,-0.0428675986695,6.37362,0.0,0.0,0.407803794393,6.68596e-10,1.0,0.0,0.00224485,-5.84504425051,0,160,0.0,0.0,0.0,-0.00224484,20.0633,0.00224484157658,0.0,0.0,0.00224484157658,0.245275223219,0.0,0.0,-0.434194204881,1.78896269056e-05,0,0.0
0.0,0.00222253,0.0462216749823,6.37347,0.0,0.0,0.275831799127,7.62066e-10,1.0,0.0,0.00222253,-4.08132497912,0,161,0.0,0.0,0.0,-0.0022225,20.0633,0.00222255258537,0.0,0.0,0.00222255258537,0.184488358825,0.0,0.0,-0.320462802264,2.07962703576e-05,0,0.0
0.0,0.00220049,-0.102178605361,6.37334,0.0,0.0,0.341120162859,6.9496e-10,1.0,0.0,0.00220049,-7.01886970946,0,162,0.0,0.0,0.0,-0.0022005,20.0633,0.00220046855569,0.0,0.0,0.00220046855569,0.206359240079,0.0,0.0,-0.434516267943,2.06976876026e-05,0,0.0
0.0,0.00217838,-0.0268717180832,6.37311,0.0,0.0,0.420069560261,7.51446e-10,1.0,0.0,0.00217838,-5.5297265606,0,163,0.0,0.0,0.0,-0.0021782,20.0633,0.00217839390071,0.0,0.0,0.00217839390071,0.232936441439,0.0,0.0,-0.399579807528,2.01120872984e-05,0,0.0
0.0,0.00215645,-0.0816591364222,6.37305,0.0,0.0,0.344551515794,7.90931e-10,1.0,0.0,0.00215645,-6.6204306907,0,164,0.0,0.0,0.0,-0.00215635,20.0633,0.0021564634635,0.0,0.0,0.0021564634635,0.200248219176,0.0,0.0,-0.526581070641,1.92666946312e-05,0,0.0
0.0,0.00213492,0.021549068,6.37275,0.0,0.0,0.369208680483,6.0764e-10,1.0,0.0,0.00213492,-4.5703880167,0,165,0.0,0.0,0.0,-0.00213488,20.0633,0.00213490873494,0.0,0.0,0.00213490873494,0.231706558597,0.0,0.0,-0.373894970309,1.83718394444e-05,0,0.0
0.0,0.00211365,-0.00844052494351,6.37267,0.0,0.0,0.356819821271,7.23794e-10,1.0,0.0,0.00211365,-5.15985085969,0,166,0.0,0.0,0.0,-0.00211349,20.0633,0.00211361358163,0.0,0.0,0.00211361358163,0.190602478084,0.0,0.0,-0.389921623363,1.98778762001e-05,0,0.0
0.0,0.00209252,0.0863419371771,6.37251,0.0,0.0,0.365357048821,7.50354e-10,1.0,0.0,0.00209252,-3.28787504382,0,167,0.0,0.0,0.0,-0.00209274,20.0633,0.00209256294642,0.0,0.0,0.00209256294642,0.244760991484,0.0,0.0,-0.434319063214,2.07916305349e-05,0,0.0
0.0,0.00207185,0.0429429550539,6.37232,0.0,0.0,0.520057757368,7.3217e-10,1.0,0.0,0.00207185,-4.14860411834,0,168,0.0,0.0,0.0,-0.00207161,20.0633,0.00207182792707,0.0,0.0,0.00207182792707,0.272379818741,0.0,0.0,-0.453792162579,1.87585244293e-05,0,0.0
0.0,0.00205087,0.090469779685,6.37231,0.0,0.0,0.424641290191,6.90406e-10,1.0,0.0,0.00205087,-3.20498814324,0,169,0.0,0.0,0.0,-0.00205072,20.0633,0.00205087455848,0.0,0.0,0.00205087455848,0.188654155418,0.0,0.0,-0.289889988559,1.79333907984e-05,0,0.0
0.0,0.00203017,0.0591509396121,6.37214,0.0,0.0,0.386369888175,7.57989e-10,1.0,0.0,0.00203017,-3.83432256191,0,170,0.0,0.0,0.0,-0.00203005,20.0633,0.00203020575865,0.0,0.0,0.00203020575865,0.223515917795,0.0,0.0,-0.348310621131,1.93389694306e-05,0,0.0
0.0,0.00200984,-0.00974238909364,6.37209,0.0,0.0,0.382258421611,6.98579e-10,1.0,0.0,0.00200984,-5.19081437312,0,171,0.0,0.0,0.0,-0.00200966,20.0633,0.00200980522057,0.0,0.0,0.00200980522057,0.23458445368,0.0,0.0,-0.33383633018,1.9889668555e-05,0,0.0
0.0,0.00198964,0.0664067165424,6.37203,0.0,0.0,0.392119099836,7.00009e-10,1.0,0.0,0.00198964,-3.68363717343,0,172,0.0,0.0,0.0,-0.00198956,20.0633,0.00198964126721,0.0,0.0,0.00198964126721,0.213094368781,0.0,0.0,-0.378208989394,2.08589898464e-05,0,0.0
0.0,0.00196961,-0.00283534068176,6.37193,0.0,0.0,0.45107671163,7.08698e-10,1.0,0.0,0.00196961,-5.04910663564,0,173,0.0,0.0,0.0,-0.00196941,20.0633,0.0019695983269,0.0,0.0,0.0019695983269,0.255487598242,0.0,0.0,-0.359680979962,2.07053549347e-05,0,0.0
0.0,0.00194975,-0.0516682062746,6.37195,0.0,0.0,0.405517638527,7.32627e-10,1.0,0.0,0.00194975,-6.01851219888,0,174,0.0,0.0,0.0,-0.00194961,20.0633,0.00194974923389,0.0,0.0,0.00194974923389,0.224791430711,0.0,0.0,-0.463724651207,1.71665347872e-05,0,0.0
0.0,0.00193018,0.00533108183487,6.37185,0.0,0.0,0.353298898047,7.35091e-10,1.0,0.0,0.00193018,-4.89252726449,0,175,0.0,0.0,0.0,-0.00193006,20.0633,0.00193019178668,0.0,0.0,0.00193019178668,0.203080587498,0.0,0.0,-0.287678400882,1.88425395652e-05,0,0.0
0.0,0.00191078,-0.0521318628761,6.37179,0.0,0.0,0.263002820724,7.5392e-10,1.0,0.0,0.00191078,-6.02586494152,0,176,0.0,0.0,0.0,-0.00191076,20.0633,0.00191077821303,0.0,0.0,0.00191077821303,0.233950839784,0.0,0.0,-0.45245350805,1.6624236801e-05,0,0.0
0.0,0.00189171,-0.0331298724045,6.37174,0.0,0.0,0.42735225054,6.66819e-10,1.0,0.0,0.00189171,-5.66460716367,0,177,0.0,0.0,0.0,-0.00189165,20.0633,0.00189170690044,0.0,0.0,0.00189170690044,0.23228239495,0.0,0.0,-0.371466146355,1.82531564502e-05,0,0.0
0.0,0.00187276,-0.0485092675897,6.37163,0.0,0.0,0.387251244646,7.27095e-10,1.0,0.0,0.00187276,-5.9604913093,0,178,0.0,0.0,0.0,-0.00187274,20.0633,0.00187276396838,0.0,0.0,0.00187276396838,0.211321693932,0.0,0.0,-0.384576767124,1.85568508348e-05,0,0.0
0.0,0.00185405,0.0335972258526,6.37164,0.0,0.0,0.339645231185,7.15905e-10,1.0,0.0,0.00185405,-4.32958196948,0,179,0.0,0.0,0.0,-0.00185391,20.0633,0.00185404827223,0.0,0.0,0.00185404827223,0.225954857474,0.0,0.0,-0.357653741604,1.90511189303e-05,0,0.0
