StdEsReturn,MaxReturn,MaxForwardProgress,StdReturn,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageY,AverageAction,AverageQ,AverageAbsQ,Epoch,MinForwardProgress,MinEsReturn,QFunRegParamNorm,MinReturn,AverageReturn,MaxEsReturn,AverageForwardProgress,StdForwardProgress,AverageAbsQYDiff,AverageEsReturn,AverageDiscountedReturn,PolicyRegParamNorm
15.9528109686,127.249125082,0.826723148739,22.840165082,0.283044,7.38636711981,-7.63238,7.38031429459,0.932008,7.37993,7.38808,98,-0.0879841611649,27.6695296913,45.5207,2.20373525437,45.8691772359,87.9534664225,0.247451105097,0.167302429571,0.349483302357,50.3577677645,28.8422510921,28.8721
30.9674798975,183.830144465,1.1808693121,31.9013492877,0.300379,7.44169171249,-7.67896,7.43623132368,0.929983,7.43537,7.44336,99,-0.355084944418,-14.2278845428,45.8136,-25.249678937,49.6421551649,128.294036832,0.260116908038,0.229211909575,0.35617899873,43.7026569497,29.7000411317,28.9656
25.3004536028,147.957099319,1.00841662642,33.2335980003,0.291673,7.53950789921,-7.77432,7.5346485448,0.934064,7.5336,7.54116,100,-0.0407735071039,9.27883710824,46.0167,5.99957920537,61.9691127444,98.7194849508,0.372159659652,0.240920631197,0.355474736443,45.6622960271,37.3167067786,29.0891
35.0058179455,246.806979314,1.75412035004,73.0875463572,0.284025,7.54746245973,-7.77664,7.54220297907,0.931941,7.54197,7.55005,101,-0.0331259526373,9.02055285557,46.2883,3.33228641252,96.8324751601,105.591015754,0.636517289388,0.535902789831,0.356631155948,54.4472716877,51.2010083335,29.2063
37.3056268493,168.474462076,1.15633033686,24.9005859292,0.31515,7.63111241064,-7.8565,7.62574439405,0.927547,7.62447,7.63212,102,-0.0841438106967,-3.74808686967,46.52,9.16781530144,57.8779835492,153.080933813,0.30940705592,0.184541476974,0.364557778217,47.9141508511,33.4733809911,29.309
26.8104188692,163.095970807,1.03854711467,29.6217593242,0.314099,7.66045600462,-7.8895,7.6552265992,0.92685,7.65446,7.66268,103,-0.0452810052771,7.00153851425,46.7585,3.61283179367,56.7869816539,129.098392884,0.324981523962,0.20577077778,0.366746015435,44.6451873533,34.4765369613,29.4098
32.4702047322,166.600023422,1.09245743851,31.0371428959,0.302429,7.71975207526,-7.95492,7.71462349585,0.935439,7.71346,7.72099,104,-0.487958429741,11.0012357608,47.0089,-20.5688032078,83.9140595846,140.419429395,0.490653260891,0.239752832234,0.366259110769,61.9605747624,45.3492175476,29.5091
56.7784906929,238.230755217,1.59769455055,45.1172363635,0.303328,7.76891482847,-7.99852,7.7637382091,0.950593,7.7634,7.77159,105,-0.00328205226218,-0.969686539512,47.3004,14.7307199631,91.3556801411,156.237070623,0.550487602423,0.325348532144,0.366879785409,64.5829965767,46.9577134161,29.6105
63.151971662,163.160943865,1.04563543284,26.0588212973,0.303058,7.83456939385,-8.07257,7.82889460756,0.930549,7.82792,7.8364,106,0.0177098263558,-24.2426958432,47.5489,20.3070537115,67.5910961157,229.16351786,0.386124447961,0.186545226295,0.365679382353,53.5052254387,38.8781873098,29.7369
28.8283100753,174.324617848,1.00685583573,35.4158458496,0.314785,7.87322074952,-8.10593,7.8681562584,0.937719,7.86679,7.87473,107,-0.623511993523,3.22193492404,47.7668,-51.8010660571,61.0258602056,107.847712986,0.306325220653,0.265208872977,0.371396637328,51.5959056426,31.8919762715,29.8268
24.8567154561,200.86830114,1.39624763641,40.4860621372,0.333346,7.90542472151,-8.13801,7.90021571666,0.946919,7.8998,7.90835,108,0.000551925233354,6.78682737973,47.9976,25.0642727942,110.643184859,99.6258434588,0.71273803332,0.304194599592,0.378171928372,47.7757704304,59.9409155387,29.9186
38.350803184,160.496853753,1.10560860102,26.1695907023,0.332711,7.94176789097,-8.1859,7.93636245509,0.947795,7.93509,7.94302,109,-0.0105038700265,2.86267310546,48.2716,9.89957767318,50.8346423078,162.724620126,0.287270042541,0.1910162372,0.378695352812,57.7033194849,31.4921687327,29.9974
32.204725277,137.411277572,0.913766014203,21.2930757583,0.353287,7.95345234362,-8.20101,7.94769363808,0.949305,7.94715,7.95591,110,0.233107893599,2.72635768942,48.5124,42.9710908636,91.7978594551,113.753776011,0.584522484219,0.155830787369,0.385864218398,65.1804827364,52.6989120643,30.0756
24.0664161079,304.025255652,2.12840905377,48.7767437615,0.347368,8.00681540311,-8.25677,8.00052838295,0.943974,7.99924,8.00819,111,0.148125827995,20.1615345451,48.7454,31.8792187161,122.897934561,104.53455251,0.799830906348,0.355630279473,0.38343169172,52.999905759,62.6113520928,30.1359
50.3060828958,235.20282987,1.66349360759,36.4939903952,0.340274,8.07513938837,-8.33505,8.06974812539,0.935857,8.06925,8.07809,112,0.203225181793,10.1766625496,49.0133,38.6812004618,91.1692295352,178.239647866,0.584403572157,0.269963640536,0.387418920782,73.3727849211,52.3338445463,30.2264
41.2214606901,266.613370318,1.82347754593,48.229757514,0.356087,8.1623629181,-8.42692,8.15717344352,0.943243,8.15585,8.16405,113,-0.0921057559166,20.1165384414,49.256,13.5884614039,89.0912557253,181.900204955,0.536053263399,0.360749564435,0.391704149188,71.7090748929,48.2629381162,30.3055
26.0825872534,181.633361484,1.24051098069,34.8504796179,0.349566,8.18429683383,-8.44763,8.18001113319,0.942086,8.17874,8.18591,114,0.0932810423901,0.402727941175,49.5246,22.6076856297,65.8106793251,103.275711183,0.397723293697,0.247987740945,0.392280315719,39.7696321462,39.4191477284,30.3812
26.8344411353,114.021020101,0.727916128103,14.4983408798,0.361773,8.25115747966,-8.51079,8.24566408905,0.956104,8.24378,8.25224,115,-0.208815885652,-26.4232553076,49.7809,-8.30915700631,32.8778546125,81.8511137104,0.15379000979,0.106072461715,0.394504103088,27.4930130896,22.385283083,30.4709
28.2997351723,150.482022909,1.01177371343,19.0412991252,0.354414,8.26693943965,-8.52717,8.26168195752,0.950573,8.2607,8.26933,116,-0.0356243464857,-2.78684768789,50.0319,11.4392150276,62.5334127367,98.6297228877,0.359265973912,0.143405057482,0.39607658879,29.1961609346,37.0516536894,30.5524
31.2499798288,129.593222491,0.866132656777,22.9706184839,0.360939,8.32723807128,-8.594,8.32197863504,0.93582,8.32069,8.32949,117,-0.565943179901,7.44222086515,50.2883,-43.1399653688,47.2965470288,109.438321704,0.25031305753,0.182262188465,0.399308313486,52.0953087471,30.4373302588,30.6347
29.2179788616,94.7250280666,0.569988502351,14.2951791287,0.365124,8.38227633705,-8.64181,8.37696928848,0.947096,8.37544,8.38401,118,-0.0951955351516,25.5325142303,50.4664,-3.60181713489,33.0552387432,124.073857172,0.156136374611,0.0979797634391,0.398143667372,65.7815857369,22.8224382477,30.7153
41.1715878827,131.556650418,0.83065850944,23.2564971962,0.386305,8.41310600144,-8.66265,8.40709162594,0.938023,8.40543,8.41501,119,-0.135810290972,0.0786400156169,50.6911,-0.423074322192,42.3604884699,135.572579956,0.21060798006,0.165491586706,0.404431471972,51.0471604273,28.052799046,30.8104
23.5559160646,189.479261034,1.29304803611,28.3576848378,0.363254,8.45095193928,-8.71077,8.44536422014,0.947204,8.444,8.45299,120,0.119442473377,-3.64190534982,50.9122,28.1410177313,92.2936375347,94.178414532,0.569253688528,0.201696564962,0.400488928265,46.1954698388,49.8771275158,30.9182
41.2095231009,130.02333348,0.843673930752,23.8735969876,0.346117,8.48389161864,-8.72994,8.47772055763,0.954687,8.47665,8.48677,121,0.0551935296232,10.3891239387,51.1272,20.0074591758,51.4048553239,145.670599385,0.289575578274,0.166064938453,0.396167568401,53.4673524105,32.9629695107,31.02
27.8738214317,251.684723887,1.74127669593,39.5211416094,0.39083,8.49612496652,-8.74188,8.48951379448,0.943705,8.48885,8.49972,122,-0.414400899432,3.49768523112,51.3658,-27.0801924893,52.6430120437,99.3886146437,0.294935491391,0.28655175689,0.406505193506,52.8084508325,31.3197815117,31.1092
35.1601232376,168.452964343,1.11228772951,36.4322422443,0.384407,8.51908867328,-8.7538,8.51258674132,0.936246,8.51131,8.52255,123,-0.000207025131021,0.15666770344,51.5506,11.0515435997,71.4803052585,141.634971847,0.432891621167,0.259197204893,0.402278232172,50.0863715741,41.3612790133,31.2239
43.2669263321,150.471104966,1.00889765018,32.1056357438,0.381495,8.57709929349,-8.82691,8.57056368031,0.926522,8.5692,8.57883,124,0.0236552017596,4.98622199721,51.7495,12.7977352644,65.7171089321,165.903700361,0.384753493303,0.2243767775,0.404128385896,75.2547113952,39.7775795257,31.3192
39.8188814946,239.505488513,1.68918068011,43.7044334896,0.396995,8.5752231867,-8.82981,8.56810680142,0.934702,8.56682,8.57754,125,-0.00812886515113,2.70213928785,51.9434,7.82315633245,68.8663921482,118.215883794,0.423240962791,0.310477007999,0.408816077129,54.5315370377,40.5771981667,31.4358
21.9177853195,228.220077369,1.55563995277,41.0779958285,0.381967,8.63865009859,-8.89987,8.63235165545,0.936282,8.63201,8.64234,126,-0.559128110347,9.56185757148,52.182,-42.2756470612,75.5644273599,91.4418592404,0.459016452665,0.302555961043,0.40930975316,51.0615814674,44.5290991876,31.5532
50.3402564818,178.925526642,1.23672807324,31.7028613705,0.387094,8.64864902684,-8.89473,8.64170976885,0.940458,8.64072,8.65216,127,-0.0932099673174,10.1529919744,52.3517,-3.51367961652,30.9217892235,191.588372224,0.15813267337,0.217930021615,0.408071768378,64.8075066446,19.728819795,31.6703
26.239625005,148.90247818,0.985745809102,26.3059889502,0.399009,8.67251956946,-8.91333,8.66489606873,0.937275,8.66371,8.67621,128,-0.188711072907,-0.138008237312,52.5619,-7.16813175144,55.8946965661,100.944291549,0.322223783904,0.190110493752,0.406545784567,34.9724787105,33.7612295868,31.7839
33.0731888386,161.816547424,1.08767627575,37.2692479147,0.399128,8.71481461644,-8.95309,8.70815039621,0.928365,8.70732,8.7179,129,-0.630104885704,11.4117278832,52.7986,-53.4184093297,60.6177961752,132.685412752,0.332756591779,0.265647556483,0.410433277746,69.3818715711,34.8758033631,31.8883
29.6359239314,99.5361362456,0.630008304783,13.2937433055,0.407295,8.73085878879,-8.98527,8.72421488131,0.958349,8.72298,8.73379,130,0.150462102522,13.6169623793,52.9999,35.8415792727,64.6515270987,104.349140444,0.372430060562,0.0964450374485,0.414346061132,62.5512504453,36.2257862818,31.9938
25.6709393057,73.5426832516,0.335721991493,27.6265704766,0.396245,8.7567503036,-9.0153,8.74914602899,0.942941,8.74835,8.7603,131,-0.49970976025,-5.2659358516,53.1736,-41.0952559423,15.950309512,89.2636116547,-0.0560465136654,0.200894806264,0.413330263194,37.1477905389,11.7007974844,32.0842
17.3365281223,167.014976092,1.02730860329,30.4779880051,0.386745,8.79605964871,-9.07717,8.78932737431,0.947482,8.78859,8.79979,132,-0.559788699909,-17.8768568009,53.3543,-42.6488609369,28.8296581191,47.0876250608,0.0389467693401,0.223379385811,0.412430011788,20.3130140104,15.5667112773,32.1654
12.1769042776,63.7500241183,0.387934617272,7.71037542312,0.41739,8.84911809357,-9.11899,8.84216607874,0.94205,8.8412,8.85189,133,-0.132057717905,1.60306491723,53.5594,-7.83807560159,15.8661119413,48.8211372395,0.0494314421596,0.0552218632907,0.417411877245,20.3808287387,11.7711526627,32.265
23.6202120215,191.590116124,0.995132788386,39.8708607669,0.388756,8.86756475848,-9.11343,8.86104123138,0.904948,8.86044,8.87118,134,-0.469269596536,-3.34412460109,53.7339,-30.0171633854,66.2740380242,79.5452828146,0.292214644285,0.311291791103,0.414103865907,23.6429317146,31.9837921322,32.3691
28.2953842576,151.445315591,0.776990936313,37.079159443,0.43099,8.90018104698,-9.12778,8.89212857058,0.905236,8.892,8.90396,135,-0.483485218889,1.34136176862,53.9564,-41.8954065243,22.1229441059,78.3093575121,-0.0035329807652,0.263478504839,0.421643791449,36.9558656275,10.569508496,32.4436
37.7472319642,122.886568746,0.77355618123,18.5928037178,0.418423,8.88821791193,-9.11687,8.8805986408,0.930464,8.8799,8.89158,136,-0.105602869804,-63.0458278612,54.113,4.010336439,60.7326823454,83.9391309719,0.325565670394,0.131548095608,0.421206281569,25.9851670603,31.8081623988,32.546
26.4545250838,95.4351509306,0.588917285348,13.8134184784,0.393721,8.9228701603,-9.16626,8.91508285934,0.917644,8.91421,8.9266,137,0.0343891576444,11.2900393873,54.3335,19.3857147212,44.5520197259,121.824300559,0.225670835186,0.100616482416,0.415718741027,46.5052830558,27.1789727955,32.6431
27.4058028987,144.650705113,0.930930128538,26.3670593899,0.399347,8.91902197391,-9.15047,8.91195497694,0.915094,8.91167,8.92272,138,-0.0813547639664,2.11288712755,54.547,-1.9630366487,62.9185020849,103.725033915,0.355581054696,0.186806221054,0.414067884461,63.9798012296,34.5414929379,32.7385
21.1191073219,114.204762825,0.746041929139,18.7376754013,0.367773,8.91340596329,-9.14811,8.90708133301,0.906825,8.90608,8.91691,139,-0.0418506253823,10.0450993177,54.7381,7.60852526352,43.5450256086,76.2184415904,0.224634448883,0.130541911891,0.408373087368,34.3221652147,26.3691229609,32.828
24.6831872325,176.691455118,1.13436614593,21.4642040716,0.40801,8.94723410483,-9.1789,8.93979360118,0.927646,8.93911,8.95073,140,0.0265446932405,18.5272303204,54.9604,19.9058648025,72.2642063284,97.0870214577,0.418502713813,0.149348445924,0.417053540965,52.6227743354,38.720406542,32.9126
40.3939126888,223.468467965,1.41705990892,26.168187713,0.382217,8.95435340892,-9.17334,8.94762144754,0.92254,8.94691,8.9572,141,-0.00614245478802,-35.0413605582,55.1642,11.2154135494,47.1095899252,112.206655239,0.248771748017,0.179698303853,0.409272042221,36.834702013,27.7359970047,32.9943
49.997408621,263.11129041,1.81383246651,42.4798265051,0.373807,8.94897736971,-9.17888,8.94248473789,0.943578,8.94197,8.95255,142,-0.185753336224,-10.5224461983,55.3746,-14.7214229496,75.3397719565,182.727614797,0.436906000061,0.301602085009,0.405446988771,48.50351339,38.4692460248,33.0637
23.2427555952,30.7307127306,0.108860995487,8.54593329604,0.41812,8.91153067743,-9.13902,8.90401325349,0.944973,8.903,8.91469,143,-0.278407921497,-9.81243410038,55.6166,-22.8009964021,-0.0115283472582,67.438158026,-0.0767590780373,0.0724586137129,0.41708558227,31.7699019866,1.35746255556,33.1416
25.2629890068,167.547429894,1.07888637202,24.3263854173,0.388712,8.93130099871,-9.15803,8.92384100021,0.942345,8.92311,8.93436,144,-0.139072911483,0.874895077839,55.8458,-5.40419029994,35.2580407158,89.0534611264,0.163773030486,0.171576878209,0.413306515262,41.7009565396,21.1891978156,33.2124
17.1906198794,175.433446621,1.12226808613,25.5107939707,0.411835,8.8916033403,-9.11997,8.88434654935,0.937119,8.88387,8.89495,145,-0.273400633931,-18.6280073756,56.0239,-21.2603961048,20.5264515453,49.6751590138,0.0343236247534,0.1792400505,0.417936012966,13.5375756214,12.7707012789,33.2968
19.9067723391,147.918339686,0.943167105231,32.8556431666,0.406028,8.90511928825,-9.14216,8.89890590907,0.943781,8.89791,8.9082,146,-0.686678005734,-1.42650458869,56.2855,-69.8854353766,19.3220962414,60.2667938913,0.026582813979,0.247599223686,0.41846197766,30.9648773464,13.2488240262,33.3893
29.5823772277,223.485970445,1.58362267343,41.3041276523,0.433228,8.8764552601,-9.1199,8.86892691842,0.945465,8.86846,8.87968,147,0.177363902029,1.16748932483,56.4857,34.4070427469,92.6507200822,125.007676694,0.604563156572,0.305211563611,0.421917616643,46.2485011333,54.2949073883,33.4434
39.3150900053,262.123569037,1.77180564,54.7055469865,0.429888,8.91366239524,-9.15384,8.90594271602,0.943218,8.90511,8.91692,148,-0.0531141245719,10.679426064,56.7072,0.808887618258,57.2478996085,169.247671576,0.347909427596,0.392639903129,0.424386126334,47.1513323899,33.2683404893,33.5136
21.6199565481,92.6583427629,0.578848582963,18.9878939517,0.395354,8.90653403831,-9.1512,8.89850115537,0.943622,8.89797,8.90985,149,-0.0976207302994,1.08694599011,56.9302,-1.31077038124,35.0512660175,88.9152763624,0.16707042638,0.137127804561,0.419253592314,31.9548904732,24.2391752167,33.602
51.623438132,244.965056525,1.73098438273,50.6626094798,0.41075,8.92593871339,-9.16297,8.91697731084,0.940261,8.91549,8.92831,150,-0.306256860132,8.35322881014,57.1926,-24.0498404068,67.6544660266,189.473055547,0.38256287735,0.367314700484,0.423941253185,68.4301767819,35.7625560846,33.7151
38.7633352795,109.281319005,0.623512824737,26.134692853,0.430187,8.9317806073,-9.16906,8.92496198748,0.947549,8.92471,8.93579,151,-0.374493153118,2.47274326913,57.4108,-27.5884361819,30.2366011753,147.57228563,0.111895739443,0.177770146969,0.425450320933,40.8557683357,17.928976788,33.8229
35.9999540241,131.198835943,0.77538919517,17.1784425631,0.4172,8.93778816603,-9.18329,8.93043764501,0.960205,8.93036,8.94106,152,-0.396772142354,-46.5612863638,57.6092,-36.3737630915,-5.10436240658,75.8674292725,-0.133148385145,0.126984521335,0.425109426086,-0.245313726603,-1.87125469502,33.9167
33.4066144543,60.2088275078,0.29730244489,15.5967623041,0.435925,8.96258873577,-9.21117,8.95461026146,0.966606,8.95395,8.96593,153,-0.51804187888,-18.9852924059,57.8432,-47.2328894103,-5.04642585939,99.5580233079,-0.14762027091,0.125196777139,0.43026797097,11.4753603131,-1.07294505985,34.0072
23.1916047889,30.4102305858,0.046712568321,12.8228956507,0.410628,8.94952123801,-9.19161,8.94012321501,0.984335,8.93961,8.95298,154,-0.623957634691,-53.8068892081,58.0352,-56.6490172669,-5.36233704057,34.0866656264,-0.158067944277,0.108677438792,0.428195034596,-1.55211869041,-0.6427287046,34.1035
42.472059229,27.9863465132,0.12048886421,6.51037732198,0.421833,8.95512089147,-9.21257,8.94718866016,0.986879,8.94648,8.95899,155,-0.192730884904,-36.1921822738,58.2645,-10.9528414899,13.2655362486,97.131837601,0.00216334558498,0.0517943081081,0.433157697439,7.23133867804,9.88043528787,34.1816
23.8290511688,44.2570870712,0.229854950309,8.83705816298,0.443588,8.97349872615,-9.23087,8.96446698052,0.957918,8.96387,8.97814,156,-0.116271465357,-20.8509395107,58.489,1.63605912839,22.7885695456,51.3726284408,0.0673762853427,0.0701678124779,0.435995881467,9.38671893687,15.1680034452,34.2366
34.8834536913,145.834511082,0.876351723898,32.6714290834,0.42579,8.97617779107,-9.22816,8.96701370341,0.941757,8.96711,8.98049,157,-0.255797775427,-6.99494521388,58.6863,-5.94674006628,51.6726666659,114.817413527,0.216160719028,0.241325543764,0.433206512455,42.028798643,25.6809039644,34.2952
23.7669785303,114.865690875,0.708495837247,33.7105495439,0.432952,9.02380946446,-9.27974,9.01403700062,0.946531,9.01399,9.0287,158,-0.398997966364,11.0088483041,58.9494,-29.2890253419,54.2222756688,79.8047896724,0.240608609365,0.270648168603,0.439510453259,42.3944855916,27.3377519229,34.365
33.9250102851,89.8902535779,0.540713333536,33.8855823042,0.437486,9.04730635712,-9.31004,9.03808597813,0.952651,9.0374,9.05089,159,-0.499790197686,-18.5165973201,59.195,-43.1107640526,32.1782278912,89.8185431633,0.0711971642363,0.275210100502,0.441059332632,44.8809398923,17.813850754,34.428
40.9271741397,-4.49076790713,-0.158492396493,7.21611230368,0.425217,9.08015008164,-9.34545,9.07066925198,0.971063,9.07167,9.08598,160,-0.535684659287,-32.7446276351,59.3652,-48.0491375066,-28.1888059113,115.575162051,-0.362803514378,0.0632557920075,0.441602795127,50.3890980473,-10.6299027585,34.4949
