AverageReturn,AveragePolicySurr,StdReturn,MinReturn,AverageDiscountedReturn,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY,AverageAction,MaxReturn,Epoch,AverageAbsY,AverageAbsQYDiff,MaxEsReturn,PolicyRegParamNorm,StdEsReturn,AverageEsReturn,MinEsReturn,Iteration,AverageAbsQ
829.493402244,-4.832,56.211595639,705.47247979,49.6650342001,4.64474,40.9525,0.0866238,4.64588525339,0.937855,903.323918918,118,4.64969830055,0.164037216022,776.597241238,41.1164,360.126429733,416.470811505,56.3443817715,118,4.65099
730.375073404,-4.83061,261.143285987,-28.1834757074,62.1407611574,4.65643,41.1389,0.0791576,4.65706881601,0.91307,947.235822822,119,4.66054634512,0.161705524323,333.170992102,41.2573,92.4599174755,236.329388692,111.81961015,119,4.66223
819.123488737,-4.82461,333.98916446,134.692773816,109.772310576,4.65341,41.3375,0.0893222,4.65417408408,0.932234,1072.95801199,120,4.65763511196,0.161671446561,348.666895335,41.4531,0.0,348.666895335,348.666895335,120,4.65994
493.794826183,-4.8222,27.8935466581,448.274967696,147.135503876,4.65522,41.5056,0.0917333,4.65549957478,0.970929,553.437361928,121,4.6583249828,0.161300202558,736.702614858,41.6168,38.0559800173,698.64663484,660.590654823,121,4.66124
142.058417544,-4.82236,151.516479243,44.0907418509,62.8697426604,4.66584,41.6777,0.082649,4.66660959535,0.949453,755.77962306,122,4.67000635374,0.156419232165,326.492767169,41.7563,71.4684751753,269.986031222,169.159555211,122,4.67201
361.086643375,-4.84769,183.647542554,55.8406577662,98.087095424,4.68444,41.8544,0.0808723,4.6847903255,0.949535,628.896894326,123,4.68784434934,0.154094238328,256.434708802,41.8571,75.6504026382,172.966250497,65.1036307315,123,4.69011
474.490284385,-4.83686,312.362856852,17.6177302366,86.2632978199,4.68654,42.047,0.0873673,4.68731882832,0.958916,1203.98315326,124,4.68988025114,0.153832162555,490.184448637,42.0368,143.737476167,298.147838004,52.7104911814,124,4.69158
331.063140517,-4.80835,419.770517777,49.6367156416,67.7893098137,4.65024,42.2095,0.074839,4.65071476913,0.903294,1179.56099732,125,4.65337521263,0.150749065877,589.865891633,42.1734,178.01545131,366.907993979,176.660989701,125,4.65532
881.590089388,-4.8245,176.79452192,575.874515129,117.729693353,4.66691,42.3584,0.0837762,4.66797539887,0.956096,1164.71643193,126,4.6708665613,0.157290340883,415.071872495,42.3121,145.568956167,295.046853516,51.5336770898,126,4.67235
263.229958752,-4.81678,238.535083252,54.5315673942,74.317012295,4.67374,42.5494,0.0815653,4.67432271606,0.94741,880.959637083,127,4.6777104569,0.155026900879,841.422826189,42.4461,285.031258041,385.237510846,56.195110802,127,4.67947
417.076646477,-4.81502,69.7646108755,300.324381595,140.319783538,4.66417,42.7136,0.0766942,4.66453046732,0.974508,613.293598907,128,4.66870642539,0.150140956266,725.800467134,42.5931,255.379938623,353.996253186,6.67490207267,128,4.67084
771.079425384,-4.81117,235.933897275,329.918025088,91.9167156514,4.66117,42.9229,0.0798629,4.66196827573,0.975875,939.961778196,129,4.66586575182,0.152479203066,572.003350405,42.6984,199.296590856,191.655840198,23.0946655471,129,4.66798
528.390751694,-4.79352,176.984937051,337.080385056,131.319688032,4.64864,43.1048,0.0875939,4.64907903311,0.963544,958.895743015,130,4.65353863812,0.153266065777,453.139038325,42.8663,81.984735016,346.123242527,258.514461348,130,4.65603
123.151588085,-4.80809,95.8045570506,53.097089453,64.354648867,4.66691,43.2763,0.0875468,4.66762916703,0.872334,499.821906717,131,4.67169615575,0.153997885245,1074.11406567,43.0041,439.132481471,488.177082134,16.9829106325,131,4.67339
393.427663784,-4.78122,77.3381063406,267.302068989,126.678462519,4.63579,43.4384,0.0833783,4.63618524334,0.974101,533.820423153,132,4.64065900702,0.150647575633,493.51048139,43.1598,191.34008115,272.015185994,26.6517310161,132,4.64262
834.459643623,-4.80895,282.744385301,107.145227199,83.2456755065,4.66804,43.588,0.076641,4.66864255371,0.852805,1059.82006863,133,4.67214193123,0.148907868125,592.464967389,43.299,135.522318068,403.917131595,279.865147029,133,4.67374
330.298192991,-4.75433,62.3971835616,88.0119336949,122.40686457,4.61659,43.7157,0.0781512,4.61677796431,0.978393,525.823042395,134,4.6209306894,0.147413539778,725.919957827,43.4375,224.271333207,501.64862462,277.377291413,134,4.62334
27.083269295,-4.77122,226.698053248,-76.7661149265,7.03931385559,4.62431,43.9061,0.0720614,4.6250307857,0.917529,855.218977585,135,4.62885807804,0.146314741381,347.425333641,43.5664,38.8944621179,308.530871523,269.636409405,135,4.63031
515.047698548,-4.76451,275.873651636,107.277752861,88.451107939,4.61707,44.1003,0.0770901,4.61722232975,0.886757,890.899648643,136,4.6214686347,0.148337850592,708.339743396,43.7413,309.656575189,398.683168207,89.0265930174,136,4.62382
408.470121834,-4.77418,143.73215435,138.679665192,130.343520263,4.63372,44.2706,0.0748854,4.63411829302,0.962829,1070.69424571,137,4.63779460721,0.145212968868,734.105361033,43.8976,299.311358784,371.150844627,49.990230345,137,4.64035
271.729681149,-4.76206,156.507684268,87.4953456952,107.383342548,4.62364,44.4475,0.0869299,4.62430464026,0.968675,755.791116217,138,4.62762801388,0.14843950483,661.512324937,44.0827,219.376494372,312.289594539,72.0307253785,138,4.62904
357.782607782,-4.74741,266.186279014,111.500958624,105.630340226,4.60522,44.6266,0.069444,4.60546746454,0.952552,1306.36891423,139,4.60958249231,0.144371546911,366.41840381,44.2287,137.444290939,182.316962044,40.0180853573,139,4.61158
377.159619492,-4.7585,208.582641037,39.9122913748,103.021199379,4.61895,44.7682,0.0831454,4.61944409188,0.937071,1042.37704658,140,4.62414531498,0.149275278767,454.688259657,44.3835,153.84863542,252.032683841,23.1503697093,140,4.62588
473.759379755,-4.75091,184.353315202,111.04438403,122.508417178,4.61367,44.8901,0.0656523,4.61406526718,0.94548,1048.54620856,141,4.61897883482,0.140038907397,424.220855826,44.5076,149.263593531,166.390547394,-21.5353190895,141,4.62088
403.563438706,-4.74695,204.44979088,32.6672085995,113.400721105,4.61015,45.0728,0.0677056,4.61085686324,0.919575,953.087599229,142,4.61503241692,0.14432431767,346.99964729,44.599,21.3052969348,325.694350355,304.38905342,142,4.61662
335.784014519,-4.75451,127.157814304,33.6939207332,116.791965691,4.61712,45.1974,0.0776004,4.61760980957,0.96209,747.148680668,143,4.62098392246,0.146237921545,681.889791819,44.7084,206.630358004,323.950536016,91.0803563949,143,4.623
487.288522958,-4.73353,275.271108668,91.9352970782,124.311643116,4.60485,45.3365,0.0727664,4.60522475177,0.959432,1132.44182312,144,4.60869928865,0.144272606215,339.861700829,44.8301,109.230162768,212.305365758,60.1259739116,144,4.61037
426.187491008,-4.70919,164.939654187,68.947822799,93.1853884336,4.58483,45.4953,0.0732087,4.58545874401,0.952852,779.442706522,145,4.58930256733,0.142287581537,606.907344354,44.9502,149.19871032,424.925872513,209.506174087,145,4.59113
441.88272368,-4.70674,115.269846121,250.13231419,120.737390106,4.58201,45.6168,0.0713591,4.58240960521,0.956501,855.344348194,146,4.58678723049,0.140360983489,1009.12486119,45.07,491.707255365,517.417605824,25.7103504591,146,4.58913
599.668156033,-4.6942,320.52589747,223.94387986,132.351897255,4.57422,45.8049,0.0740298,4.57481564271,0.966095,1392.5005806,147,4.57926223412,0.141156518196,491.954935691,45.2342,117.240922189,376.25273704,214.633185521,147,4.58093
406.318070531,-4.6634,247.360740869,-86.08928972,113.445160368,4.54907,45.973,0.0725183,4.54928174647,0.965439,1239.118215,148,4.55360606758,0.138384771135,140.471699872,45.382,0.0,140.471699872,140.471699872,148,4.55579
219.442252033,-4.63811,236.34029397,-95.4881246631,51.3468347922,4.51606,46.1626,0.0744998,4.51672497327,0.955799,857.023137738,149,4.52160113223,0.139583946572,1488.27555982,45.5117,470.614447882,374.599918241,35.7473595352,149,4.52329
477.483991348,-4.6343,265.062815885,11.8336207632,116.879271906,4.51419,46.3083,0.0685541,4.51406562367,0.971604,1358.56121646,150,4.51870101228,0.136834616439,423.510380824,45.639,154.895639856,106.810423609,5.03697322327,150,4.52157
711.49808964,-4.62518,322.923249465,87.3882862861,115.825635656,4.50974,46.4831,0.0735781,4.50973708939,0.979261,1349.0477198,151,4.51487800911,0.136257368188,1058.99055498,45.7611,396.940498226,536.958821511,97.1839252458,151,4.51742
490.862547589,-4.62469,440.990865591,18.3904115112,91.5614805842,4.51026,46.6053,0.0636371,4.51036517528,0.970265,1612.32348045,152,4.51502275998,0.133882101864,642.856624694,45.8983,259.147093122,207.107033002,-15.0280311092,152,4.51677
974.358732584,-4.60054,324.688426418,339.274868139,78.5926074411,4.47592,46.7661,0.065059,4.47634020228,0.979488,1357.10340718,153,4.48099616022,0.13482141153,516.642435635,45.9984,197.109792597,213.759771389,19.0593820004,153,4.48335
782.779756142,-4.58335,428.526328185,155.764373053,69.9123661653,4.4675,46.9178,0.0778935,4.46787685981,0.984541,1765.5131081,154,4.47220426085,0.140036423391,486.422133403,46.149,213.280693078,255.798982304,14.1487294162,154,4.47448
466.240405913,-4.57706,341.39317382,18.3632329172,36.6168009883,4.45956,47.0767,0.0662018,4.46020065589,0.962681,1059.92109072,155,4.46522513557,0.134774593907,460.474930215,46.2833,171.69327183,189.659742863,7.67212588756,155,4.46729
341.338387467,-4.56994,362.727252887,-171.784756079,38.2012398865,4.4565,47.199,0.0654296,4.45682149964,0.951444,1047.21520056,156,4.46120827668,0.13327503233,341.458035997,46.3725,141.506428622,150.662254967,10.2534313825,156,4.46291
463.792762497,-4.55956,347.673646463,-214.941502197,48.0468831332,4.44631,47.3771,0.0684388,4.44639858737,0.962049,940.090234628,157,4.45124445654,0.13501232989,269.519962251,46.4995,90.8713642719,62.8838912476,4.90354496847,157,4.45303
768.529275648,-4.55185,382.691623402,55.885130421,72.3278167352,4.44304,47.5255,0.0669986,4.44353565076,0.962327,1279.71700587,158,4.44943218688,0.134363074356,268.650677485,46.6284,81.0645562785,183.824337944,53.0390456291,158,4.45097
766.449923548,-4.50805,280.601338702,73.4939636863,70.7075045667,4.40089,47.6647,0.0655502,4.40076274435,0.95944,1055.25797109,159,4.40608617793,0.133683590822,572.17729867,46.7516,187.765385756,310.396846487,140.94490009,159,4.40897
839.701530246,-4.51838,116.086241723,660.198687922,72.8136790771,4.40494,47.8286,0.0661904,4.40559229455,0.960395,1041.86112628,160,4.41204225572,0.134228230962,578.678136436,46.8457,232.326999114,281.481957458,33.4230723913,160,4.41338
871.226070459,-4.53074,73.8477086368,767.740777083,54.7751410382,4.41152,47.9733,0.0686725,4.41167725314,0.89345,1018.74661828,161,4.41755447149,0.136596160229,288.047769795,46.9446,98.9978885888,72.6132610453,-2.23420377597,161,4.41973
515.780385302,-4.52092,191.696181882,-102.004467432,56.7183159318,4.40844,48.0939,0.0675804,4.40898365558,0.957559,715.986845812,162,4.41494950677,0.134199322305,495.409507765,47.0741,217.751826466,236.370595795,-5.3065998788,162,4.41643
305.267809916,-4.50003,90.6923083854,204.295813296,123.052661436,4.39364,48.2366,0.0661858,4.3937180639,0.975046,844.906819524,163,4.39988296673,0.132462981387,495.199144705,47.1902,160.507895995,221.640066628,35.9863192947,163,4.40248
552.984401477,-4.46806,312.491985493,99.0641521925,57.4622050211,4.36206,48.3823,0.0705008,4.36200561516,0.95197,985.049101584,164,4.36837837902,0.132192971889,365.125450057,47.3007,121.326763422,206.545837847,3.36454677192,164,4.37087
342.559540445,-4.45195,248.542591007,92.1892465791,109.99867286,4.34804,48.5272,0.0609425,4.34836828097,0.970828,1201.31444736,165,4.35459011045,0.131123713589,678.886380399,47.4085,230.422078797,189.209706099,-5.44895028261,165,4.35635
605.147363029,-4.45144,366.430227144,125.902303896,89.3770963864,4.34311,48.6317,0.0581604,4.34359418415,0.92115,1185.43407193,166,4.35062297752,0.128248946236,302.340780668,47.552,137.304678752,160.862172971,-1.6828416327,166,4.35208
453.739107452,-4.46113,149.504087055,143.665679181,68.1491868485,4.34334,48.8146,0.0695018,4.3436512127,0.961726,656.722177164,167,4.34980698826,0.133313551796,674.751908209,47.6164,215.013986728,232.278646858,3.89809182805,167,4.35179
208.918228628,-4.45942,169.507901548,103.719947497,91.3268120911,4.33722,48.9556,0.0600189,4.33726752994,0.967387,1037.91591999,168,4.34268355964,0.129127072304,252.330611679,47.7442,107.0619102,105.013769341,1.07846101085,168,4.34486
553.334047812,-4.44097,381.756991118,69.6355492094,92.0757648709,4.33182,49.0959,0.0599679,4.33203369786,0.912269,1203.95905551,169,4.33794165716,0.127692728917,631.703895174,47.8186,154.010088827,177.16658075,84.7396128425,169,4.34032
67.46176084,-4.45257,110.072571713,4.99773563308,30.9500605319,4.33822,49.2478,0.063648,4.33818548047,0.959014,649.372511856,170,4.34334271278,0.130552782565,428.327159971,47.9186,129.110743645,97.192968137,-7.49658682877,170,4.34547
143.716063791,-4.42774,127.514329224,-15.679557959,58.0344632578,4.31599,49.3983,0.072072,4.31624265574,0.973362,523.35765231,171,4.32107512767,0.136410455904,229.843042712,48.028,89.1148369549,60.2951992712,-5.03025125961,171,4.32291
291.077747577,-4.41176,282.853795617,-37.285583095,44.3009902035,4.29903,49.514,0.0699673,4.29930817743,0.951422,832.104861531,172,4.30491337712,0.134939314859,287.072237427,48.128,93.0852431664,115.581749607,-3.17157602516,172,4.3068
196.59294256,-4.43122,132.84915174,85.0432849306,81.4129080444,4.30927,49.6529,0.0645688,4.30941286654,0.974282,899.069702489,173,4.31514300718,0.133760349591,306.454441638,48.2672,89.6298286688,99.4446712334,31.7503143696,173,4.31675
356.423100671,-4.43221,326.552000082,67.6821588409,73.1453608633,4.30843,49.7832,0.0649524,4.30835046167,0.960757,967.445133396,174,4.31375257688,0.134415350272,361.988425858,48.3298,121.123461709,155.890408152,-0.695074531914,174,4.31571
124.932022036,-4.43912,68.2654823651,68.8174661752,65.090421656,4.30675,49.9203,0.0731567,4.30730574648,0.978065,402.495066057,175,4.31229464848,0.138748980074,467.001843475,48.4931,136.333161148,104.007658448,-3.11802559294,175,4.31413
135.341131842,-4.4223,177.49939386,-65.3052390194,40.6865843263,4.29915,50.0801,0.0681793,4.29950230423,0.969744,963.580638382,176,4.30375504694,0.137367935985,241.945291209,48.597,90.3316986392,81.7087985724,-2.06215083728,176,4.30509
305.093467423,-4.43159,57.3966876947,213.826419057,35.2662937324,4.30864,50.1968,0.0672446,4.30858530845,0.965435,414.356447301,177,4.31353342293,0.138104547269,323.865934895,48.721,135.166269383,104.288935398,-22.9191984283,177,4.31624
175.7220254,-4.41243,273.567842859,-61.8658792411,33.6011687916,4.28839,50.3372,0.0663063,4.28849119051,0.948686,756.336115858,178,4.29297769031,0.133595667192,217.112182455,48.8333,70.8180377611,112.388794054,38.2087518709,178,4.29499
445.358861956,-4.40724,383.034689279,-155.759604087,14.69320927,4.29018,50.467,0.0689997,4.29022514391,0.906804,808.264290002,179,4.29467273378,0.135291455145,233.324877735,48.9332,95.9290040726,91.8917689162,-4.0337543168,179,4.29709
-127.469742126,-4.38316,229.165965074,-286.816621777,-44.3667389698,4.26864,50.6291,0.0666933,4.26870129043,0.960401,645.903719632,180,4.27350633156,0.134769700031,116.962644095,49.0333,50.3539618141,20.3062203923,-48.542293018,180,4.27523
277.777702619,-4.39368,332.476172003,-52.4050391428,56.1931691708,4.28396,50.7381,0.0621626,4.28407286799,0.972793,1402.03911698,181,4.28881257903,0.132545548211,175.119853469,49.1341,80.8309075284,35.210756707,-75.4662328112,181,4.29133
69.4331309389,-4.36924,159.758213363,-108.846732797,17.7813289746,4.26218,50.8719,0.0646039,4.2625083284,0.970919,591.319048403,182,4.26721229028,0.131998118827,182.220618479,49.2177,67.4173420383,59.48254693,-13.4005590922,182,4.26906
214.139933016,-4.35154,153.388591289,27.5520676778,62.1897262988,4.24642,51.0304,0.0689324,4.24666046737,0.953946,794.44023148,183,4.25093452178,0.131204122987,556.512894253,49.291,181.653062068,374.859832185,193.206770117,183,4.2525
152.293422393,-4.34146,150.360151709,-32.9374821413,51.4531803749,4.23447,51.1388,0.066644,4.23446006907,0.957725,566.839414637,184,4.23840516995,0.130049049047,346.787828451,49.3826,103.79392542,135.078012545,20.1286326149,184,4.24054
52.2773462643,-4.3068,11.8886009458,36.2500850789,37.6111842905,4.20853,51.2877,0.0581761,4.20845503763,0.939053,119.971718244,185,4.21209228918,0.125636565686,783.535726109,49.4767,268.992166285,126.875062227,-1.53737859315,185,4.21474
245.680122702,-4.2725,357.245349494,-36.2907517845,35.8842251685,4.179,51.4394,0.0624268,4.1792497855,0.96853,1052.97737496,186,4.18375565044,0.126143501499,49.5305146566,49.5959,17.8607176954,7.37692080669,-24.4914401636,186,4.18543
192.492384657,-4.25183,298.769374637,-28.1705171644,34.0978319772,4.15725,51.5302,0.0632727,4.15750773909,0.958984,937.094542036,187,4.16189496506,0.128140353195,147.426709311,49.7033,57.8394142411,37.989522781,-26.1628450585,187,4.16345
208.639762528,-4.23776,358.381809393,-160.819344089,48.7333367319,4.13977,51.65,0.0574057,4.13979518551,0.940884,945.860273643,188,4.1454605072,0.126838131094,353.727272735,49.7769,149.17442841,142.011541431,13.5173571742,188,4.14785
17.3254035118,-4.21288,112.388649456,-127.564944346,-4.19391559041,4.11724,51.7567,0.058316,4.11760874512,0.970335,462.506900958,189,4.12222371652,0.126311435592,179.763469375,49.8696,57.4733702294,39.7111824671,-9.49595099509,189,4.12346
7.80835989023,-4.18253,40.4367873305,-87.1257205905,8.86691618745,4.08912,51.825,0.0585233,4.08931578237,0.96737,230.845470469,190,4.09415006434,0.124178963847,282.78104441,49.976,81.7936228856,32.6013123743,-17.0558548218,190,4.09551
387.546319935,-4.16325,162.085815989,110.334477295,114.948875292,4.07428,51.9501,0.0532858,4.07449153087,0.981186,1095.04540916,191,4.07959980569,0.122598592315,336.425306594,50.0769,109.484540438,61.7301486661,-10.9428898975,191,4.08143
45.1980255359,-4.13176,46.1685625896,15.818910521,32.4093177802,4.04361,52.0431,0.0615699,4.04335981859,0.938272,522.215489928,192,4.04779062023,0.12621369594,418.479730342,50.1964,136.289134799,156.064151578,17.9946591812,192,4.04968
181.596502682,-4.12402,180.40006496,33.2541496623,66.2890589252,4.03361,52.1822,0.0640535,4.03378712524,0.957873,752.990720084,193,4.03896176603,0.125402474677,352.244824272,50.2944,149.033803057,219.349296125,26.2400527027,193,4.04055
283.858586854,-4.1255,338.560769371,-69.6244622509,54.4446722948,4.03509,52.2905,0.0602951,4.03545727278,0.944107,961.503410358,194,4.04016122724,0.123622567438,325.833690238,50.3941,75.3777522355,171.00950547,97.6242831941,194,4.04142
48.3574948697,-4.08676,12.3545030952,32.5753466206,36.0538354042,3.99287,52.426,0.0637132,3.99303957116,0.989562,69.7963677768,195,3.99789307212,0.125045362449,414.702827554,50.4584,116.483801951,90.6685744128,20.4468595529,195,3.99939
48.037635287,-4.09184,49.3676163528,-120.561654261,37.7435208487,4.00329,52.5323,0.056943,4.00327110902,0.98282,161.492767078,196,4.00768954737,0.121347074812,188.568600644,50.5432,62.2762233471,94.7860179751,3.16310044138,196,4.00949
57.5275008233,-4.06539,83.5392192473,26.666718048,35.045118887,3.97737,52.6585,0.0650752,3.97771128446,0.97048,519.558152657,197,3.98162995763,0.125350905791,111.29382386,50.6322,21.4419256456,71.0553233701,50.8219551344,197,3.98328
