MinReturn,AveragePolicySurr,MaxReturn,StdEsReturn,AverageQLoss,StdForwardProgress,AverageAction,AverageAbsY,MaxForwardProgress,MaxEsReturn,StdReturn,AverageReturn,QFunRegParamNorm,AverageY,PolicyRegParamNorm,MinForwardProgress,AverageForwardProgress,Epoch,AverageQ,AverageDiscountedReturn,AverageAbsQYDiff,AverageAbsQ,AverageEsReturn,MinEsReturn
-47.905824543,-23.414,108.115146855,18.8781791542,5.66144,0.172354795585,0.912672,21.5457279402,0.662549377058,92.963937764,23.3545399748,64.9160299578,69.3228,21.5391427344,26.1285,-0.612234213282,0.349367499952,97,21.5288,33.4027091535,0.784560632624,21.5385,75.8418142422,25.5086922236
-66.8414941959,-24.2859,48.1982220356,16.4167698467,6.25673,0.168947038454,0.90511,22.3299212197,0.15788376296,81.4462575118,21.2843967917,-13.5370499482,69.9701,22.3237298822,26.1254,-0.713715650839,-0.257123263678,98,22.3088,-4.05546839783,0.826957639252,22.3191,66.0272236392,28.5605082849
-59.9184575163,-25.3333,109.612752003,12.2040600369,5.45719,0.330006348408,0.912133,23.236510085,0.6229339627,10.171958069,42.4819574241,38.430678886,70.5292,23.2295980166,26.1126,-0.680324368002,0.101018182986,99,23.2157,17.2683617154,0.841173165989,23.2266,-9.01781844628,-30.3249746937
-55.1414669665,-25.5643,105.809895505,42.159330726,8.83918,0.190318660625,0.899991,23.7118389983,0.399302946549,68.817288715,26.6787590548,-22.0196327789,71.0939,23.7042233745,26.0925,-0.639199057396,-0.35752739297,100,23.6939,-6.95102068868,0.898175997723,23.705,9.72869986493,-38.8065932426
-66.5378245368,-26.8356,108.24097316,46.1837977138,11.3011,0.32804235808,0.902195,24.8534243538,0.529873104646,90.4880531733,42.7872622971,-9.02093262415,71.7484,24.8456700779,26.0861,-0.714048207631,-0.274547107726,101,24.8324,-0.750201525646,0.942252049776,24.8455,2.99325928882,-45.9792216138
12.0901470503,-27.4824,100.462069296,21.5443530888,8.83311,0.114097661122,0.920718,25.391867976,0.524470293216,62.0165529865,16.4772042328,41.3850407736,72.3641,25.3827716819,26.0878,-0.0770026646221,0.177700863893,102,25.3706,22.9916956474,0.931653824451,25.385,28.7216513116,-25.127266665
10.3960658557,-28.0737,74.2722624817,20.0579016271,10.2316,0.0854486839856,0.934022,25.9889049972,0.392716249022,72.6267818746,12.0488880981,35.0999865195,72.9321,25.9782420429,26.0977,-0.0374238586871,0.145032446448,103,25.9669,20.5255166363,0.965036252917,25.9833,40.4360682412,9.32969926068
-80.5661164714,-28.9371,102.019422518,16.1725518689,9.80907,0.28431478745,0.940091,26.7024116704,0.562625109822,59.426426729,35.3510961521,22.9819831501,73.5329,26.6901515775,26.1194,-0.886510489383,0.00348739268826,104,26.6797,13.4849489299,0.981577649126,26.6973,35.0773221982,10.4420415519
-18.1908588169,-30.02,66.8241124893,16.4784663886,14.0757,0.110724483438,0.92666,27.6696080833,0.334926369515,50.6757303839,14.1292656655,19.99625849,74.2084,27.6594883158,26.1365,-0.315426124874,0.0305379158001,105,27.6474,12.337569423,1.08214624281,27.6634,15.8237736119,-4.38061619908
13.6821170609,-30.9992,78.8857946035,25.16993108,12.5407,0.0958548885244,0.935406,28.5904057188,0.467827821737,78.355694623,13.0596815796,44.8081419847,74.8139,28.5824591141,26.1436,-0.0104632237644,0.224972011347,106,28.5678,26.5018834281,1.08664463286,28.5853,43.194520027,6.1914131695
34.5819425247,-31.772,130.782002767,35.5399122355,17.9296,0.155613651828,0.933504,29.4819237825,0.817181421322,165.131550064,22.631702876,77.3736665215,75.4219,29.47299257,26.1586,0.148894617933,0.450131509709,107,29.4607,39.3146474629,1.12981147384,29.4834,55.4410581425,27.3088896133
27.4392036196,-32.1803,81.6121145109,22.2892844428,14.9685,0.0734023398547,0.911556,29.8365522162,0.433889161609,88.7279219332,9.95238908922,47.3799920129,76.0367,29.8287473747,26.1662,0.0802889100571,0.238819215529,108,29.8134,28.1998054086,1.11683615345,29.8333,60.0628933783,13.8499827976
34.506589075,-33.6039,85.9317051596,10.1874362474,17.3784,0.0755465512742,0.930561,30.9947968932,0.53730144258,62.9659735676,9.92655281402,59.1082921937,76.7315,30.987549672,26.1622,0.112891247846,0.321121320113,109,30.9741,33.2688190738,1.16088535121,30.9961,45.3870339928,23.7205171719
36.0466983015,-34.8912,91.3363086518,17.2066631162,15.0706,0.086415207902,0.930817,32.2045447536,0.5427004964,79.3573973363,12.0746270028,58.2782395149,77.3627,32.1962324339,26.1728,0.159020000885,0.326065190369,110,32.1838,34.1226984795,1.17883847582,32.2157,54.2272611175,11.3382859546
9.65576913097,-34.6987,136.967669252,17.1693134011,23.028,0.16611923476,0.945316,31.9731282107,0.779793434743,75.9226025213,25.0656620142,47.660542833,77.9934,31.9644641799,26.1931,-0.0201416237317,0.23840367131,111,31.9499,27.5718676835,1.24632702219,31.9774,40.8505220584,12.2798757963
7.09910080854,-36.3046,106.696413699,21.1749407754,31.0831,0.0946689119557,0.946509,33.3676686077,0.653849940835,93.7399365574,13.7062895248,40.9929334165,78.684,33.3588157439,26.2204,-0.0413393337113,0.2024627621,112,33.3417,24.6032293497,1.34309652086,33.3715,52.1706794956,19.8081532312
10.2349889152,-37.6493,76.887925858,13.9391696764,31.8265,0.0810597212038,0.947919,34.5132178254,0.460533624278,49.0054620292,11.3798391947,36.9628267842,79.481,34.5032634341,26.2477,-0.00733661327509,0.184285321522,113,34.4857,23.768640036,1.38917405722,34.5164,30.8618581533,-2.18961041482
37.141236397,-37.6629,66.1163498544,18.7183108231,26.7622,0.0461714352033,0.945788,34.5634792998,0.405047707863,81.3681398054,5.869137214,49.9171321576,80.1967,34.5551162191,26.2614,0.174984607145,0.276925892351,114,34.5349,31.2145558214,1.36766753607,34.5672,56.1823709562,10.3985579507
42.3219531208,-39.685,81.9368204999,17.083056157,36.4109,0.0678650735784,0.938722,36.3646339985,0.498638898508,72.742498986,9.19805969216,59.5595133415,80.9212,36.3568723189,26.2766,0.206969041525,0.341867322402,115,36.3373,35.4766836976,1.46649284633,36.3768,50.1776692696,3.4422686707
26.8535161852,-41.0811,89.8444511829,10.5082488194,39.8025,0.0646137290681,0.94914,37.8006359517,0.495481284511,77.1513533945,9.71049511098,48.8863049866,81.5615,37.7926796325,26.2861,0.0808506535745,0.268016502429,116,37.7805,29.9102941145,1.47423337322,37.8243,57.1042911627,37.3454894714
31.1921147258,-42.0288,86.7679772913,10.9757164024,41.7684,0.0890523628948,0.946919,38.5900537651,0.51014971406,78.6248513179,12.7329098625,55.887254064,82.2105,38.580516987,26.3167,0.120235167536,0.306731137771,117,38.5589,31.8886374619,1.49129924936,38.6057,52.3989482657,32.7997726665
42.5296754047,-42.0115,112.813822804,18.987026486,33.101,0.0646843051435,0.942155,38.6190894831,0.735019345221,80.7400127829,9.19446898705,62.6385710887,82.9442,38.6100157858,26.353,0.229426962741,0.358792872201,118,38.5933,36.2339192214,1.47791655443,38.636,57.8620415572,1.99431494887
31.2302774982,-43.8568,102.424459081,18.2017918853,41.2471,0.0996341353421,0.942662,40.2983573673,0.602391119796,74.6742339902,14.5266539211,58.7613807982,83.6726,40.2883490774,26.3948,0.117008490412,0.318823236733,119,40.2632,32.3373566274,1.61541362638,40.3131,54.5215845383,1.05630722514
60.2686283809,-45.1299,100.168185713,22.5923176058,44.9585,0.0486877181358,0.943241,41.3762881782,0.618811967994,87.6322127256,6.79293710642,80.7853623492,84.4352,41.3647588959,26.4011,0.350936656818,0.478916140594,120,41.3413,43.836492378,1.65056935215,41.3876,65.2298888765,3.99752112132
37.0683067106,-46.2292,86.0466323268,11.053764088,52.4048,0.0713634681679,0.954104,42.3235487814,0.541966230305,88.9038848655,10.0674245258,61.5616535946,85.2341,42.3106714831,26.4286,0.189110490893,0.360230947717,121,42.2853,37.5311954254,1.7719230248,42.3363,66.7319391068,50.6528644357
42.5007277492,-47.7504,92.8395938378,16.2147420706,62.8641,0.0707636662577,0.956493,43.6105553175,0.573756256831,66.0002801799,9.93167099983,66.0993362325,86.0673,43.594930498,26.4661,0.231729598876,0.393680409163,122,43.58,39.8328054293,1.86624030939,43.6396,46.8752092428,2.86859893777
14.3269288368,-49.0663,96.0751469816,21.4539201314,61.6645,0.165919830145,0.943912,44.6920678785,0.600716729318,83.4636433857,24.2552556597,59.5794658125,86.8496,44.6745824372,26.4998,0.029013231915,0.34561507271,123,44.6433,35.2943569084,1.90002172583,44.7084,52.1830598679,0.937041974268
21.7117536687,-50.9537,99.3881355834,19.710156199,81.5496,0.116337608495,0.950916,46.2417222554,0.620699367981,79.0592641069,16.2293856267,63.3972817224,87.6441,46.2222548253,26.5272,0.0713071702739,0.370969152971,124,46.1958,37.8022559402,2.06486882983,46.2603,52.4843662488,11.4205665808
36.6459938334,-53.2726,110.942880249,23.583936104,89.6837,0.130731735748,0.949164,48.2415580273,0.680743053778,88.3930090709,17.5492616623,80.5777951433,88.5433,48.2194294442,26.5374,0.177636582341,0.471172147852,125,48.1804,42.0164301819,2.21666514513,48.2456,59.3527362169,11.2616325138
-13.4249083839,-55.702,110.836974613,18.7418349993,76.0182,0.12611672859,0.954154,50.4683257715,0.683222160127,101.864872798,15.6039734423,88.3583481759,89.3779,50.4423365819,26.5528,-0.399239001446,0.527531719519,126,50.4101,45.5852709383,2.15189577765,50.4812,81.5584209489,41.1377809799
47.4317166485,-57.5537,109.278783125,43.3123330743,95.256,0.0821414566921,0.955943,52.7323543134,0.679586816029,106.218142546,12.0573392498,84.4548597047,90.2581,52.7036314776,26.5705,0.25491757719,0.512672724503,127,52.6633,46.1332150813,2.3269684177,52.7407,67.7872544654,-25.4766632747
30.7745091372,-59.0443,98.8268232753,8.08285171848,74.3393,0.124338804295,0.953567,54.1894435895,0.621110870433,104.211120889,18.1760413516,73.8172379805,91.102,54.1519692565,26.5816,0.147452393186,0.442783301679,128,54.1314,42.0258540406,2.3175820898,54.2277,83.6375933251,75.0744035232
5.90859144398,-60.9018,84.7566987331,15.7906736385,106.152,0.134200199585,0.90544,55.9190013391,0.523761182765,89.0279867587,19.7364350495,44.7230152324,91.9745,55.883480075,26.6026,-0.0291452371961,0.240378144533,129,55.8398,27.5646169091,2.46208265994,55.9288,55.6830340876,26.736549134
-17.4875858513,-60.8445,121.481662074,21.1177769949,122.411,0.180537124973,0.89754,55.7860763348,0.755981895023,75.5179873188,23.9453964718,40.3814571851,92.8032,55.7445965677,26.6325,-0.378843114279,0.171964873496,130,55.7214,22.2023123079,2.56975173613,55.8187,46.688678226,2.02862917528
32.642331487,-65.6062,82.6287158685,16.0997642981,126.035,0.0685614419768,0.9099,59.7619442487,0.472079426668,73.3529572937,9.60106284724,61.6946235502,93.6498,59.7264446551,26.6505,0.105800038685,0.327766448784,131,59.6809,32.0524281656,2.78302081498,59.7929,51.3587929607,15.8949107124
0.0287941872557,-66.1847,93.917543845,18.2425243583,139.811,0.127308153112,0.934883,59.7111233546,0.57324689592,72.8879092843,18.7668527326,58.1344664575,94.4073,59.674801147,26.6796,-0.0746696488475,0.309853187025,132,59.6402,30.776304319,2.92105596241,59.7579,51.5234896509,5.2041570392
9.63990091217,-68.5222,94.3919871144,21.2654329553,207.235,0.106331114963,0.948318,62.3981486001,0.535256421674,75.0053739036,14.0885630764,67.3262724168,95.1585,62.3584975239,26.7101,-0.0874934331422,0.347878272431,133,62.2978,32.2344162198,3.15711015377,62.404,52.8190224723,0.676222324434
13.9283184968,-70.5641,77.5929474271,27.3270870437,163.925,0.113313584118,0.956856,64.4090383542,0.474897404569,77.3846278543,14.6445767267,47.0936287729,95.9596,64.3712444629,26.7467,-0.0124740531511,0.231503109839,134,64.3216,26.8353254346,3.04513803528,64.431,52.1159058608,1.97368952578
29.5430839641,-72.5531,121.477196921,20.8650672986,202.343,0.131715593634,0.956295,66.0990328656,0.786027195414,69.7009255175,17.7708063481,76.7550940215,96.9083,66.0604324513,26.7839,0.0802584349911,0.448677813947,135,65.9997,40.0256381869,3.35460821612,66.1126,46.3742494318,-0.695060654998
-4.01562708019,-75.0083,80.1627512628,20.4611937055,246.894,0.102806003951,0.949129,68.5712910262,0.436141749619,89.8307611476,14.3659859614,35.6483610017,97.941,68.538705871,26.8277,-0.166646627256,0.152578834646,136,68.4768,20.9136096152,3.56448814983,68.5829,49.4051839962,25.50179684
-31.1640932645,-76.2798,93.4837369121,21.3463107905,177.63,0.221529670342,0.942417,69.3913425631,0.489898318533,74.6065341585,26.756798729,49.8275621108,98.6738,69.3494541356,26.8724,-0.485321199319,0.211362685704,137,69.2858,25.3272471468,3.32739047272,69.4148,43.2334626949,0.990643733193
38.7666648522,-78.7147,74.7384277298,21.6871793347,229.63,0.0604240540413,0.924187,71.9741572073,0.437954012337,83.1444258268,8.23167924552,55.3144702388,99.6631,71.9332693076,26.9067,0.162110198887,0.291286914086,138,71.8633,30.4093896681,3.68560244348,71.9801,60.6168536868,1.54408787665
26.2222027891,-81.558,76.0123708049,14.385418523,232.414,0.0770575135807,0.903166,74.2888592505,0.433710717695,67.9907320038,10.7028770673,49.9187995435,100.492,74.2510512858,26.9552,0.0646671063388,0.25348146833,139,74.1873,27.8359279048,3.78869081927,74.3186,49.6122674176,8.17221525371
20.250536205,-83.2936,68.8578503086,15.6778686063,347.48,0.0866672208874,0.931322,75.8434450241,0.393372299961,59.0272967031,11.2458372807,46.0321767967,101.432,75.808050778,26.9833,0.0253631786224,0.221963896258,140,75.7116,26.072867131,4.27507760832,75.8237,42.8475890928,3.09659374489
49.8508918743,-90.0432,92.6534018399,13.6740375378,310.098,0.0647395758483,0.948128,81.7447600585,0.552394325833,77.3147880509,8.68475139157,71.8524106801,102.346,81.7076244605,27.0269,0.209241904951,0.406583450015,141,81.6162,37.3938791322,4.65526912675,81.7508,61.480556172,36.0232330736
55.8173876488,-92.0778,90.3231397093,10.6108982598,441.347,0.0463614168406,0.984661,83.1983583438,0.543631938995,76.46173635,6.4957861913,74.3013459544,103.26,83.1589034116,27.0382,0.296428189497,0.421616136397,142,83.0219,37.8618677752,5.446089017,83.1499,67.9633408467,37.593641186
53.037325979,-100.465,96.0190222112,9.34156256289,335.575,0.0531879239628,0.991042,90.1078137249,0.56808816858,80.899499677,7.34822770147,71.992063139,104.166,90.064741464,27.061,0.255117168311,0.409675549545,143,89.9272,37.7017631977,5.36155749924,90.0487,69.9026556286,51.3083545119
52.7356919773,-106.585,86.4033623778,8.21999781181,389.052,0.0477729071611,0.991569,95.5123444986,0.526513957187,83.3011252325,6.03018592902,73.4021417092,105.029,95.4709103804,27.0773,0.277132061334,0.41815433231,144,95.3178,37.8729020988,5.82019563873,95.4461,71.7874376102,54.2147381883
59.9656311767,-115.597,88.3965782928,15.588128884,377.52,0.0425598133294,0.992072,103.687007466,0.523088058932,81.6241664292,5.93289287604,74.0469407265,105.857,103.640955278,27.0882,0.32336094337,0.423591549207,145,103.442,38.4202733198,6.22848655745,103.572,68.8152330758,25.8412299129
62.6354991594,-121.9,92.1552722661,21.7142743908,399.806,0.0406592460148,0.991398,109.553434651,0.557720421783,87.5173144929,5.80020776699,75.3456832131,106.659,109.486953806,27.1054,0.321176795904,0.434025627894,146,109.305,39.2624999179,6.64932895344,109.459,65.1143012692,0.478354016982
56.1051015716,-130.629,93.6230570533,23.5836703873,519.228,0.0489575664224,0.992919,116.846926696,0.543200712582,86.1247002349,7.01580617077,74.8654554141,107.473,116.770760433,27.1355,0.285165961286,0.428534114591,147,116.554,38.63128121,7.25132109323,116.704,68.1048519492,0.330688897397
62.5222997795,-139.84,92.8633606165,20.2048605371,493.53,0.0494780669785,0.99254,125.377797588,0.551982957912,84.6102251839,6.56472748442,76.108727316,108.472,125.271252234,27.1648,0.303564349952,0.43632637755,148,125.021,38.9796125839,7.49591613778,125.194,67.375380539,8.9501111082
58.7615964278,-147.841,87.5378919835,16.9386996653,599.936,0.0427417527601,0.992326,132.685494185,0.52425957255,87.1854874186,6.0831922162,74.1784867325,109.418,132.551280814,27.1805,0.318653216817,0.425037236549,149,132.317,38.6173288119,8.082718161,132.509,71.8919661798,25.8415689349
62.0886329106,-155.214,89.130676006,18.6233024792,600.363,0.0444656073188,0.991738,139.644302853,0.544715894427,78.8718662416,5.93665113614,75.2533189527,110.341,139.494428587,27.197,0.319762265211,0.431328235367,150,139.253,38.8600911702,8.53772109846,139.471,68.2304744718,12.9259110416
52.6867378365,-164.254,87.7922033294,5.3308223767,583.413,0.0548932670265,0.963235,148.580227265,0.511794818276,80.6999195647,7.18088441297,71.0348868791,111.294,148.38844126,27.1949,0.237644406465,0.40036280175,151,148.117,37.2746273969,8.8139271556,148.379,74.2566974493,63.3958842574
-9.40780715533,-174.689,47.0919099926,14.4335033238,578.616,0.0837247895596,0.983514,157.971882323,0.246277022692,49.3153216504,10.7996599741,16.7145244786,112.172,157.7614094,27.2047,-0.183104830331,0.0182548848778,152,157.52,11.8667247249,9.20166370547,157.801,18.7657692858,-7.69667707784
-19.2147656924,-183.345,44.9165644565,15.1272245581,704.461,0.0915220737735,0.979769,166.213625316,0.234805510673,41.1389903024,11.92698897,11.2364810896,113.12,165.951096792,27.2282,-0.256228879712,-0.0235014295513,153,165.63,8.91678275898,9.83013713673,165.975,13.7108988321,-11.8529574235
-15.6701253931,-187.81,32.498240674,11.2493169743,829.16,0.0645914527702,0.979407,171.012546468,0.134638485472,39.6784914695,8.43577028711,4.50781670153,114.096,170.73349668,27.2453,-0.224559220805,-0.066937885078,154,170.418,5.12574661303,10.3102803713,170.758,7.14518056814,-10.4393431362
-26.720038467,-197.957,37.3348837484,9.5448719363,900.07,0.0783963175931,0.973515,180.747546998,0.172306278853,26.0468431937,9.95938269396,3.80949201833,115.078,180.411148513,27.2759,-0.312745858221,-0.0718833023582,155,180.13,4.97676226042,10.6009741051,180.545,8.34142966144,-3.10697836974
-20.7858580192,-208.699,37.5895050781,10.653559916,991.699,0.0734924035924,0.961844,191.305461668,0.171997238027,24.4153287464,9.51692147983,5.9790995468,115.896,190.962780018,27.3065,-0.259377512824,-0.0547294176448,156,190.668,6.12540434174,10.8390929101,191.088,3.08183724432,-12.7046629066
-13.8099281513,-213.489,27.975786669,7.29103089542,837.017,0.0592389569584,0.948079,196.761399648,0.109719451223,18.9849656424,7.28905511145,6.45880022674,116.793,196.348359872,27.3311,-0.209656490256,-0.0377526385419,157,196.026,6.33525086573,10.8237568288,196.52,8.45183278595,-6.6336939191
-4.9692349878,-217.307,34.0731875419,7.07361043391,960.49,0.0587511257426,0.964261,200.870652449,0.170066007687,19.273022051,7.81454710718,13.9240261022,117.671,200.400696061,27.3437,-0.117279650741,0.016467539677,158,200.103,11.0262315999,11.0623565954,200.655,9.29217672263,-6.54702375353
-1.66050534779,-223.789,34.0469462666,5.65202373932,822.138,0.0501309165026,0.972025,207.664213203,0.187637042697,28.1821741312,6.42779252158,16.1292397823,118.371,207.126015837,27.3676,-0.114662285293,0.040032896183,159,206.846,13.0758947481,11.1755318649,207.506,14.7787967522,5.09916616856
1.48407434763,-228.993,54.6934103246,7.78399656124,1229.4,0.0674620380117,0.953893,213.58186395,0.300385075933,35.1259639996,8.44737659609,20.8962109848,119.214,213.039492011,27.3962,-0.104990114159,0.0773768763001,160,212.789,16.411337149,11.9411270591,213.431,20.5845057667,6.27978355891
